datetime,netload,load,pv,temp,irradiance,month_x,month_y,day_x,day_y,hour_x,hour_y
2012-07-12 01:00:00,0.896,0.896,0.0,23.12,0.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.25881904510252074,0.9659258262890683
2012-07-12 02:00:00,0.793,0.793,0.0,22.56,0.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2012-07-12 03:00:00,0.729,0.729,0.0,22.01,0.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.7071067811865475,0.7071067811865476
2012-07-12 04:00:00,0.753,0.753,0.0,21.85,0.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2012-07-12 05:00:00,0.833,0.833,0.0,21.69,23.84,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.9659258262890682,0.25881904510252096
2012-07-12 06:00:00,1.847,1.847,0.0,21.53,36.36,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2012-07-12 07:00:00,1.248,1.248,0.0,21.81,62.47,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.9659258262890683,-0.25881904510252063
2012-07-12 08:00:00,0.701,0.701,0.0,22.09,268.45,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
2012-07-12 09:00:00,0.764,0.764,0.0,22.37,150.12,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.7071067811865476,-0.7071067811865475
2012-07-12 10:00:00,0.565,0.605,0.04,22.62,217.25,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385
2012-07-12 11:00:00,0.548,0.675,0.12664,22.87,151.05,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.258819045102521,-0.9659258262890682
2012-07-12 12:00:00,0.641,0.701,0.06,23.12,77.39,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2012-07-12 13:00:00,0.593,0.673,0.08,23.19,83.92,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.25881904510252035,-0.9659258262890684
2012-07-12 14:00:00,0.723,0.81,0.08672,23.26,136.13,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
2012-07-12 15:00:00,0.661,0.974,0.31328,23.33,67.13,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.7071067811865471,-0.7071067811865479
2012-07-12 16:00:00,0.125,0.652,0.52672,22.93,58.74,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004
2012-07-12 17:00:00,0.693,0.913,0.22,22.53,89.51,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.9659258262890681,-0.2588190451025215
2012-07-12 18:00:00,1.603,1.703,0.1,22.13,62.69,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
2012-07-12 19:00:00,1.245,1.252,0.00664,21.33,0.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203
2012-07-12 20:00:00,1.343,1.343,0.0,20.54,0.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.866025403784439,0.49999999999999933
2012-07-12 21:00:00,1.398,1.398,0.0,19.74,0.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.7071067811865477,0.7071067811865474
2012-07-12 22:00:00,1.002,1.002,0.0,19.4,0.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
2012-07-12 23:00:00,0.862,0.862,0.0,19.07,0.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.25881904510252157,0.9659258262890681
2012-07-13 00:00:00,0.817,0.817,0.0,18.73,0.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2012-07-13 01:00:00,0.651,0.651,0.0,17.72,0.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.25881904510252074,0.9659258262890683
2012-07-13 02:00:00,0.607,0.607,0.0,16.72,0.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2012-07-13 03:00:00,0.609,0.609,0.0,15.72,0.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.7071067811865475,0.7071067811865476
2012-07-13 04:00:00,0.892,0.892,0.0,15.53,0.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2012-07-13 05:00:00,0.799,0.799,0.0,15.35,29.14,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.9659258262890682,0.25881904510252096
