datetime,netload,temp,month_x,month_y,day_x,day_y,hour_x,hour_y,LoadTm1,LoadTm2,LoadTm3,LoadTm4,LoadTm5,LoadTm6,LoadTm7,LoadTm8,LoadTm9,LoadTm10,LoadTm11,LoadTm12
2012-03-18 13:00:00,2.828,8.98,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.25881904510252035,-0.9659258262890684,1.63,2.244,1.569,1.109,1.188,1.209,0.835,0.838,0.847,0.88,0.898,1.174
2012-03-18 14:00:00,3.655,9.27,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.4999999999999997,-0.8660254037844388,2.828,1.63,2.244,1.569,1.109,1.188,1.209,0.835,0.838,0.847,0.88,0.898
2012-03-18 15:00:00,1.09,9.56,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.7071067811865471,-0.7071067811865479,3.655,2.828,1.63,2.244,1.569,1.109,1.188,1.209,0.835,0.838,0.847,0.88
2012-03-18 16:00:00,1.264,8.47,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.8660254037844384,-0.5000000000000004,1.09,3.655,2.828,1.63,2.244,1.569,1.109,1.188,1.209,0.835,0.838,0.847
2012-03-18 17:00:00,1.061,7.38,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.9659258262890681,-0.2588190451025215,1.264,1.09,3.655,2.828,1.63,2.244,1.569,1.109,1.188,1.209,0.835,0.838
2012-03-18 18:00:00,1.985,6.29,0.8660254037844386,0.5000000000000001,0.0,1.0,-1.0,-1.8369701987210297e-16,1.061,1.264,1.09,3.655,2.828,1.63,2.244,1.569,1.109,1.188,1.209,0.835
2012-03-18 19:00:00,2.631,5.37,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.9659258262890684,0.2588190451025203,1.985,1.061,1.264,1.09,3.655,2.828,1.63,2.244,1.569,1.109,1.188,1.209
2012-03-18 20:00:00,2.242,4.45,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.866025403784439,0.49999999999999933,2.631,1.985,1.061,1.264,1.09,3.655,2.828,1.63,2.244,1.569,1.109,1.188
2012-03-18 21:00:00,1.833,3.53,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.7071067811865477,0.7071067811865474,2.242,2.631,1.985,1.061,1.264,1.09,3.655,2.828,1.63,2.244,1.569,1.109
2012-03-18 22:00:00,2.33,2.99,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.5000000000000004,0.8660254037844384,1.833,2.242,2.631,1.985,1.061,1.264,1.09,3.655,2.828,1.63,2.244,1.569
2012-03-18 23:00:00,1.662,2.45,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.25881904510252157,0.9659258262890681,2.33,1.833,2.242,2.631,1.985,1.061,1.264,1.09,3.655,2.828,1.63,2.244
2012-03-19 00:00:00,1.242,1.91,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.0,1.0,1.662,2.33,1.833,2.242,2.631,1.985,1.061,1.264,1.09,3.655,2.828,1.63
2012-03-19 01:00:00,0.94,1.49,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.25881904510252074,0.9659258262890683,1.242,1.662,2.33,1.833,2.242,2.631,1.985,1.061,1.264,1.09,3.655,2.828
2012-03-19 02:00:00,0.735,1.07,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.94,1.242,1.662,2.33,1.833,2.242,2.631,1.985,1.061,1.264,1.09,3.655
2012-03-19 03:00:00,0.762,0.65,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.7071067811865475,0.7071067811865476,0.735,0.94,1.242,1.662,2.33,1.833,2.242,2.631,1.985,1.061,1.264,1.09
2012-03-19 04:00:00,0.816,0.25,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.762,0.735,0.94,1.242,1.662,2.33,1.833,2.242,2.631,1.985,1.061,1.264
2012-03-19 05:00:00,0.792,-0.16,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.9659258262890682,0.25881904510252096,0.816,0.762,0.735,0.94,1.242,1.662,2.33,1.833,2.242,2.631,1.985,1.061
2012-03-19 06:00:00,0.883,-0.56,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.792,0.816,0.762,0.735,0.94,1.242,1.662,2.33,1.833,2.242,2.631,1.985
2012-03-19 07:00:00,1.563,1.48,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.9659258262890683,-0.25881904510252063,0.883,0.792,0.816,0.762,0.735,0.94,1.242,1.662,2.33,1.833,2.242,2.631
2012-03-19 08:00:00,1.176,3.52,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,1.563,0.883,0.792,0.816,0.762,0.735,0.94,1.242,1.662,2.33,1.833,2.242
2012-03-19 09:00:00,1.246,5.57,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.7071067811865476,-0.7071067811865475,1.176,1.563,0.883,0.792,0.816,0.762,0.735,0.94,1.242,1.662,2.33,1.833
2012-03-19 10:00:00,1.391,7.23,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385,1.246,1.176,1.563,0.883,0.792,0.816,0.762,0.735,0.94,1.242,1.662,2.33
2012-03-19 11:00:00,2.136,8.89,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.258819045102521,-0.9659258262890682,1.391,1.246,1.176,1.563,0.883,0.792,0.816,0.762,0.735,0.94,1.242,1.662
2012-03-19 12:00:00,1.785,10.55,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,2.136,1.391,1.246,1.176,1.563,0.883,0.792,0.816,0.762,0.735,0.94,1.242
2012-03-19 13:00:00,1.265,10.7,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.25881904510252035,-0.9659258262890684,1.785,2.136,1.391,1.246,1.176,1.563,0.883,0.792,0.816,0.762,0.735,0.94
2012-03-19 14:00:00,1.023,10.85,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,1.265,1.785,2.136,1.391,1.246,1.176,1.563,0.883,0.792,0.816,0.762,0.735
2012-03-19 15:00:00,1.24,11.01,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.7071067811865471,-0.7071067811865479,1.023,1.265,1.785,2.136,1.391,1.246,1.176,1.563,0.883,0.792,0.816,0.762
2012-03-19 16:00:00,1.01,9.94,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,1.24,1.023,1.265,1.785,2.136,1.391,1.246,1.176,1.563,0.883,0.792,0.816
2012-03-19 17:00:00,2.164,8.87,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.9659258262890681,-0.2588190451025215,1.01,1.24,1.023,1.265,1.785,2.136,1.391,1.246,1.176,1.563,0.883,0.792
2012-03-19 18:00:00,2.846,7.8,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,2.164,1.01,1.24,1.023,1.265,1.785,2.136,1.391,1.246,1.176,1.563,0.883
2012-03-19 19:00:00,2.278,6.7,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.9659258262890684,0.2588190451025203,2.846,2.164,1.01,1.24,1.023,1.265,1.785,2.136,1.391,1.246,1.176,1.563
2012-03-19 20:00:00,1.963,5.6,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.866025403784439,0.49999999999999933,2.278,2.846,2.164,1.01,1.24,1.023,1.265,1.785,2.136,1.391,1.246,1.176
2012-03-19 21:00:00,1.786,4.5,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.7071067811865477,0.7071067811865474,1.963,2.278,2.846,2.164,1.01,1.24,1.023,1.265,1.785,2.136,1.391,1.246
2012-03-19 22:00:00,1.79,4.02,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.786,1.963,2.278,2.846,2.164,1.01,1.24,1.023,1.265,1.785,2.136,1.391
2012-03-19 23:00:00,1.019,3.55,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.25881904510252157,0.9659258262890681,1.79,1.786,1.963,2.278,2.846,2.164,1.01,1.24,1.023,1.265,1.785,2.136
2012-03-20 00:00:00,0.947,3.07,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.0,1.0,1.019,1.79,1.786,1.963,2.278,2.846,2.164,1.01,1.24,1.023,1.265,1.785
2012-03-20 01:00:00,0.943,3.01,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.25881904510252074,0.9659258262890683,0.947,1.019,1.79,1.786,1.963,2.278,2.846,2.164,1.01,1.24,1.023,1.265
2012-03-20 02:00:00,0.834,2.94,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.943,0.947,1.019,1.79,1.786,1.963,2.278,2.846,2.164,1.01,1.24,1.023
2012-03-20 03:00:00,0.821,2.88,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.7071067811865475,0.7071067811865476,0.834,0.943,0.947,1.019,1.79,1.786,1.963,2.278,2.846,2.164,1.01,1.24
2012-03-20 04:00:00,0.693,2.89,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.821,0.834,0.943,0.947,1.019,1.79,1.786,1.963,2.278,2.846,2.164,1.01
2012-03-20 05:00:00,0.906,2.89,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.9659258262890682,0.25881904510252096,0.693,0.821,0.834,0.943,0.947,1.019,1.79,1.786,1.963,2.278,2.846,2.164
2012-03-20 06:00:00,1.104,2.9,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.906,0.693,0.821,0.834,0.943,0.947,1.019,1.79,1.786,1.963,2.278,2.846
2012-03-20 07:00:00,1.564,4.58,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.9659258262890683,-0.25881904510252063,1.104,0.906,0.693,0.821,0.834,0.943,0.947,1.019,1.79,1.786,1.963,2.278
2012-03-20 08:00:00,0.949,6.27,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,1.564,1.104,0.906,0.693,0.821,0.834,0.943,0.947,1.019,1.79,1.786,1.963
2012-03-20 09:00:00,1.233,7.96,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.7071067811865476,-0.7071067811865475,0.949,1.564,1.104,0.906,0.693,0.821,0.834,0.943,0.947,1.019,1.79,1.786
2012-03-20 10:00:00,1.569,9.08,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.5000000000000003,-0.8660254037844385,1.233,0.949,1.564,1.104,0.906,0.693,0.821,0.834,0.943,0.947,1.019,1.79
2012-03-20 11:00:00,1.046,10.2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.258819045102521,-0.9659258262890682,1.569,1.233,0.949,1.564,1.104,0.906,0.693,0.821,0.834,0.943,0.947,1.019
2012-03-20 12:00:00,0.821,11.32,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,1.046,1.569,1.233,0.949,1.564,1.104,0.906,0.693,0.821,0.834,0.943,0.947
2012-03-20 13:00:00,0.748,11.7,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.25881904510252035,-0.9659258262890684,0.821,1.046,1.569,1.233,0.949,1.564,1.104,0.906,0.693,0.821,0.834,0.943
2012-03-20 14:00:00,0.794,12.08,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0.748,0.821,1.046,1.569,1.233,0.949,1.564,1.104,0.906,0.693,0.821,0.834
2012-03-20 15:00:00,0.993,12.47,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.7071067811865471,-0.7071067811865479,0.794,0.748,0.821,1.046,1.569,1.233,0.949,1.564,1.104,0.906,0.693,0.821
2012-03-20 16:00:00,1.007,11.83,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0.993,0.794,0.748,0.821,1.046,1.569,1.233,0.949,1.564,1.104,0.906,0.693
2012-03-20 17:00:00,1.02,11.19,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.9659258262890681,-0.2588190451025215,1.007,0.993,0.794,0.748,0.821,1.046,1.569,1.233,0.949,1.564,1.104,0.906
2012-03-20 18:00:00,1.897,10.56,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,1.02,1.007,0.993,0.794,0.748,0.821,1.046,1.569,1.233,0.949,1.564,1.104
2012-03-20 19:00:00,2.915,9.92,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.9659258262890684,0.2588190451025203,1.897,1.02,1.007,0.993,0.794,0.748,0.821,1.046,1.569,1.233,0.949,1.564
2012-03-20 20:00:00,3.366,9.28,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.866025403784439,0.49999999999999933,2.915,1.897,1.02,1.007,0.993,0.794,0.748,0.821,1.046,1.569,1.233,0.949
2012-03-20 21:00:00,2.042,8.65,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.7071067811865477,0.7071067811865474,3.366,2.915,1.897,1.02,1.007,0.993,0.794,0.748,0.821,1.046,1.569,1.233
2012-03-20 22:00:00,1.941,8.47,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,2.042,3.366,2.915,1.897,1.02,1.007,0.993,0.794,0.748,0.821,1.046,1.569
2012-03-20 23:00:00,1.665,8.29,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.25881904510252157,0.9659258262890681,1.941,2.042,3.366,2.915,1.897,1.02,1.007,0.993,0.794,0.748,0.821,1.046
2012-03-21 00:00:00,1.06,8.11,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.0,1.0,1.665,1.941,2.042,3.366,2.915,1.897,1.02,1.007,0.993,0.794,0.748,0.821
2012-03-21 01:00:00,0.98,6.8,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.25881904510252074,0.9659258262890683,1.06,1.665,1.941,2.042,3.366,2.915,1.897,1.02,1.007,0.993,0.794,0.748
2012-03-21 02:00:00,1.001,5.5,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.98,1.06,1.665,1.941,2.042,3.366,2.915,1.897,1.02,1.007,0.993,0.794
2012-03-21 03:00:00,0.677,4.19,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.7071067811865475,0.7071067811865476,1.001,0.98,1.06,1.665,1.941,2.042,3.366,2.915,1.897,1.02,1.007,0.993
2012-03-21 04:00:00,0.764,3.73,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.677,1.001,0.98,1.06,1.665,1.941,2.042,3.366,2.915,1.897,1.02,1.007
2012-03-21 05:00:00,0.614,3.28,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.9659258262890682,0.25881904510252096,0.764,0.677,1.001,0.98,1.06,1.665,1.941,2.042,3.366,2.915,1.897,1.02
2012-03-21 06:00:00,1.093,2.82,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.614,0.764,0.677,1.001,0.98,1.06,1.665,1.941,2.042,3.366,2.915,1.897
2012-03-21 07:00:00,1.571,4.36,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.9659258262890683,-0.25881904510252063,1.093,0.614,0.764,0.677,1.001,0.98,1.06,1.665,1.941,2.042,3.366,2.915
2012-03-21 08:00:00,1.725,5.9,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,1.571,1.093,0.614,0.764,0.677,1.001,0.98,1.06,1.665,1.941,2.042,3.366
2012-03-21 09:00:00,1.37,7.45,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.7071067811865476,-0.7071067811865475,1.725,1.571,1.093,0.614,0.764,0.677,1.001,0.98,1.06,1.665,1.941,2.042
2012-03-21 10:00:00,1.73,9.07,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.5000000000000003,-0.8660254037844385,1.37,1.725,1.571,1.093,0.614,0.764,0.677,1.001,0.98,1.06,1.665,1.941
2012-03-21 11:00:00,1.229,10.7,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.258819045102521,-0.9659258262890682,1.73,1.37,1.725,1.571,1.093,0.614,0.764,0.677,1.001,0.98,1.06,1.665
2012-03-21 12:00:00,1.262,12.33,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,1.229,1.73,1.37,1.725,1.571,1.093,0.614,0.764,0.677,1.001,0.98,1.06
2012-03-21 13:00:00,0.977,12.7,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.25881904510252035,-0.9659258262890684,1.262,1.229,1.73,1.37,1.725,1.571,1.093,0.614,0.764,0.677,1.001,0.98
2012-03-21 14:00:00,0.991,13.07,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0.977,1.262,1.229,1.73,1.37,1.725,1.571,1.093,0.614,0.764,0.677,1.001
2012-03-21 15:00:00,0.806,13.44,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.7071067811865471,-0.7071067811865479,0.991,0.977,1.262,1.229,1.73,1.37,1.725,1.571,1.093,0.614,0.764,0.677
2012-03-21 16:00:00,1.097,12.35,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0.806,0.991,0.977,1.262,1.229,1.73,1.37,1.725,1.571,1.093,0.614,0.764
2012-03-21 17:00:00,1.221,11.26,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.9659258262890681,-0.2588190451025215,1.097,0.806,0.991,0.977,1.262,1.229,1.73,1.37,1.725,1.571,1.093,0.614
2012-03-21 18:00:00,2.093,10.17,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1.221,1.097,0.806,0.991,0.977,1.262,1.229,1.73,1.37,1.725,1.571,1.093
2012-03-21 19:00:00,2.06,9.31,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.9659258262890684,0.2588190451025203,2.093,1.221,1.097,0.806,0.991,0.977,1.262,1.229,1.73,1.37,1.725,1.571
2012-03-21 20:00:00,1.863,8.46,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.866025403784439,0.49999999999999933,2.06,2.093,1.221,1.097,0.806,0.991,0.977,1.262,1.229,1.73,1.37,1.725
2012-03-21 21:00:00,1.669,7.61,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.7071067811865477,0.7071067811865474,1.863,2.06,2.093,1.221,1.097,0.806,0.991,0.977,1.262,1.229,1.73,1.37
2012-03-21 22:00:00,1.431,7.48,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,1.669,1.863,2.06,2.093,1.221,1.097,0.806,0.991,0.977,1.262,1.229,1.73
2012-03-21 23:00:00,1.12,7.36,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.25881904510252157,0.9659258262890681,1.431,1.669,1.863,2.06,2.093,1.221,1.097,0.806,0.991,0.977,1.262,1.229
2012-03-22 00:00:00,1.034,7.24,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.0,1.0,1.12,1.431,1.669,1.863,2.06,2.093,1.221,1.097,0.806,0.991,0.977,1.262
2012-03-22 01:00:00,1.061,7.04,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.25881904510252074,0.9659258262890683,1.034,1.12,1.431,1.669,1.863,2.06,2.093,1.221,1.097,0.806,0.991,0.977
2012-03-22 02:00:00,0.876,6.85,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,1.061,1.034,1.12,1.431,1.669,1.863,2.06,2.093,1.221,1.097,0.806,0.991
2012-03-22 03:00:00,0.793,6.65,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.7071067811865475,0.7071067811865476,0.876,1.061,1.034,1.12,1.431,1.669,1.863,2.06,2.093,1.221,1.097,0.806
2012-03-22 04:00:00,0.781,6.66,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.793,0.876,1.061,1.034,1.12,1.431,1.669,1.863,2.06,2.093,1.221,1.097
2012-03-22 05:00:00,0.76,6.67,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.9659258262890682,0.25881904510252096,0.781,0.793,0.876,1.061,1.034,1.12,1.431,1.669,1.863,2.06,2.093,1.221
2012-03-22 06:00:00,0.854,6.68,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.76,0.781,0.793,0.876,1.061,1.034,1.12,1.431,1.669,1.863,2.06,2.093
2012-03-22 07:00:00,1.353,8.01,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.9659258262890683,-0.25881904510252063,0.854,0.76,0.781,0.793,0.876,1.061,1.034,1.12,1.431,1.669,1.863,2.06
2012-03-22 08:00:00,1.374,9.34,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,1.353,0.854,0.76,0.781,0.793,0.876,1.061,1.034,1.12,1.431,1.669,1.863
2012-03-22 09:00:00,2.404,10.68,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.7071067811865476,-0.7071067811865475,1.374,1.353,0.854,0.76,0.781,0.793,0.876,1.061,1.034,1.12,1.431,1.669
2012-03-22 10:00:00,1.067,12.03,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385,2.404,1.374,1.353,0.854,0.76,0.781,0.793,0.876,1.061,1.034,1.12,1.431
2012-03-22 11:00:00,1.788,13.39,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.258819045102521,-0.9659258262890682,1.067,2.404,1.374,1.353,0.854,0.76,0.781,0.793,0.876,1.061,1.034,1.12
2012-03-22 12:00:00,1.656,14.75,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1.788,1.067,2.404,1.374,1.353,0.854,0.76,0.781,0.793,0.876,1.061,1.034
2012-03-22 13:00:00,1.037,15.03,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.25881904510252035,-0.9659258262890684,1.656,1.788,1.067,2.404,1.374,1.353,0.854,0.76,0.781,0.793,0.876,1.061
2012-03-22 14:00:00,1.335,15.31,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,1.037,1.656,1.788,1.067,2.404,1.374,1.353,0.854,0.76,0.781,0.793,0.876
2012-03-22 15:00:00,0.802,15.6,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.7071067811865471,-0.7071067811865479,1.335,1.037,1.656,1.788,1.067,2.404,1.374,1.353,0.854,0.76,0.781,0.793
2012-03-22 16:00:00,0.847,14.34,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0.802,1.335,1.037,1.656,1.788,1.067,2.404,1.374,1.353,0.854,0.76,0.781
2012-03-22 17:00:00,1.039,13.09,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.9659258262890681,-0.2588190451025215,0.847,0.802,1.335,1.037,1.656,1.788,1.067,2.404,1.374,1.353,0.854,0.76
2012-03-22 18:00:00,2.462,11.84,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1.039,0.847,0.802,1.335,1.037,1.656,1.788,1.067,2.404,1.374,1.353,0.854
2012-03-22 19:00:00,2.262,11.03,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203,2.462,1.039,0.847,0.802,1.335,1.037,1.656,1.788,1.067,2.404,1.374,1.353
2012-03-22 20:00:00,2.099,10.23,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.866025403784439,0.49999999999999933,2.262,2.462,1.039,0.847,0.802,1.335,1.037,1.656,1.788,1.067,2.404,1.374
2012-03-22 21:00:00,2.094,9.43,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.7071067811865477,0.7071067811865474,2.099,2.262,2.462,1.039,0.847,0.802,1.335,1.037,1.656,1.788,1.067,2.404
2012-03-22 22:00:00,2.141,8.96,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,2.094,2.099,2.262,2.462,1.039,0.847,0.802,1.335,1.037,1.656,1.788,1.067
2012-03-22 23:00:00,1.636,8.49,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.25881904510252157,0.9659258262890681,2.141,2.094,2.099,2.262,2.462,1.039,0.847,0.802,1.335,1.037,1.656,1.788
2012-03-23 00:00:00,0.904,8.02,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.0,1.0,1.636,2.141,2.094,2.099,2.262,2.462,1.039,0.847,0.802,1.335,1.037,1.656
2012-03-23 01:00:00,0.969,7.03,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.25881904510252074,0.9659258262890683,0.904,1.636,2.141,2.094,2.099,2.262,2.462,1.039,0.847,0.802,1.335,1.037
2012-03-23 02:00:00,0.968,6.03,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.969,0.904,1.636,2.141,2.094,2.099,2.262,2.462,1.039,0.847,0.802,1.335
2012-03-23 03:00:00,0.957,5.04,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.7071067811865475,0.7071067811865476,0.968,0.969,0.904,1.636,2.141,2.094,2.099,2.262,2.462,1.039,0.847,0.802
2012-03-23 04:00:00,0.893,5.32,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.957,0.968,0.969,0.904,1.636,2.141,2.094,2.099,2.262,2.462,1.039,0.847
2012-03-23 05:00:00,0.756,5.6,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.9659258262890682,0.25881904510252096,0.893,0.957,0.968,0.969,0.904,1.636,2.141,2.094,2.099,2.262,2.462,1.039
