datetime,netload,load,pv,temp,irrad
2012-04-05 08:00:00,3.63132,3.698,0.06668,12.97,117.3
2012-04-05 09:00:00,2.71068,2.824,0.11332,13.21,97.44
2012-04-05 10:00:00,2.399,2.499,0.1,13.52,118.25
2012-04-05 11:00:00,2.77132,3.018,0.2466799999999999,13.83,153.25
2012-04-05 12:00:00,1.55268,1.826,0.27332,14.14,78.52
2012-04-05 13:00:00,1.63868,1.732,0.09332,14.66,54.87
2012-04-05 14:00:00,1.69468,1.768,0.07332,15.19,67.16
2012-04-05 15:00:00,2.1996800000000003,2.233,0.0333199999999999,15.72,14.48
2012-04-05 16:00:00,4.618,4.618,0.0,15.17,0.0
2012-04-05 17:00:00,4.409,4.409,0.0,14.62,0.0
2012-04-05 18:00:00,3.361,3.361,0.0,14.07,0.0
2012-04-05 19:00:00,4.54,4.54,0.0,13.89,0.0
2012-04-05 20:00:00,3.304,3.304,0.0,13.7,0.0
2012-04-05 21:00:00,2.583,2.583,0.0,13.51,0.0
2012-04-05 22:00:00,3.821,3.821,0.0,13.36,0.0
2012-04-05 23:00:00,2.621,2.621,0.0,13.2,0.0
2012-04-06 00:00:00,2.353,2.353,0.0,13.04,0.0
2012-04-06 01:00:00,2.389,2.389,0.0,12.17,0.0
2012-04-06 02:00:00,1.547,1.547,0.0,11.31,0.0
2012-04-06 03:00:00,1.526,1.526,0.0,10.44,0.0
2012-04-06 04:00:00,1.518,1.518,0.0,10.14,52.97
2012-04-06 05:00:00,1.483,1.503,0.02,9.85,313.86
2012-04-06 06:00:00,1.83432,1.881,0.04668,9.55,465.3
2012-04-06 07:00:00,1.806,1.926,0.12,11.43,706.91
2012-04-06 08:00:00,2.21632,2.463,0.2466799999999999,13.3,714.6
2012-04-06 09:00:00,2.47068,2.824,0.35332,15.18,737.8
2012-04-06 10:00:00,3.48432,3.891,0.40668,16.58,932.12
2012-04-06 11:00:00,2.9850000000000003,3.245,0.26,17.99,755.94
2012-04-06 12:00:00,2.537,2.757,0.22,19.39,768.42
2012-04-06 13:00:00,2.36568,2.519,0.15332,19.43,583.66
2012-04-06 14:00:00,4.11268,4.266,0.15332,19.48,349.04
2012-04-06 15:00:00,4.8796800000000005,4.953,0.07332,19.53,52.49
2012-04-06 16:00:00,3.51732,3.544,0.02668,18.26,0.0
2012-04-06 17:00:00,4.77832,4.805,0.02668,17.0,0.0
2012-04-06 18:00:00,2.44568,2.459,0.01332,15.74,0.0
2012-04-06 19:00:00,4.402,4.402,0.0,14.69,0.0
2012-04-06 20:00:00,3.759,3.759,0.0,13.64,0.0
2012-04-06 21:00:00,2.59,2.59,0.0,12.58,0.0
2012-04-06 22:00:00,3.02,3.02,0.0,12.09,0.0
2012-04-06 23:00:00,2.895,2.895,0.0,11.6,0.0
2012-04-07 00:00:00,2.811,2.811,0.0,11.1,0.0
2012-04-07 01:00:00,2.239,2.239,0.0,10.72,0.0
2012-04-07 02:00:00,1.455,1.455,0.0,10.34,0.0
2012-04-07 03:00:00,1.279,1.279,0.0,9.96,0.0
2012-04-07 04:00:00,1.257,1.257,0.0,9.81,21.76
2012-04-07 05:00:00,1.519,1.519,0.0,9.66,51.08
2012-04-07 06:00:00,1.73332,1.78,0.04668,9.51,198.88
2012-04-07 07:00:00,1.5379999999999998,1.658,0.12,10.59,110.68
2012-04-07 08:00:00,2.548,2.728,0.18,11.67,104.06
2012-04-07 09:00:00,3.13068,3.404,0.27332,12.75,195.82
2012-04-07 10:00:00,1.7013200000000002,2.228,0.52668,13.43,146.63
2012-04-07 11:00:00,1.407,1.887,0.48,14.12,224.62
2012-04-07 12:00:00,2.9810000000000003,3.301,0.32,14.8,282.71
2012-04-07 13:00:00,2.616,2.836,0.22,14.8,215.62
2012-04-07 14:00:00,1.87932,2.026,0.14668,14.8,213.36
2012-04-07 15:00:00,2.02732,2.074,0.04668,14.81,54.3
2012-04-07 16:00:00,2.21,2.21,0.0,13.64,0.0
2012-04-07 17:00:00,2.065,2.065,0.0,12.48,0.0
2012-04-07 18:00:00,2.115,2.115,0.0,11.31,0.0
2012-04-07 19:00:00,2.366,2.366,0.0,10.72,0.0
2012-04-07 20:00:00,2.766,2.766,0.0,10.13,0.0
2012-04-07 21:00:00,2.321,2.321,0.0,9.54,0.0
2012-04-07 22:00:00,2.365,2.365,0.0,9.24,0.0
2012-04-07 23:00:00,1.774,1.774,0.0,8.94,0.0
2012-04-08 00:00:00,1.693,1.693,0.0,8.63,0.0
2012-04-08 01:00:00,1.662,1.662,0.0,8.08,0.0
2012-04-08 02:00:00,1.452,1.452,0.0,7.54,0.0
2012-04-08 03:00:00,1.345,1.345,0.0,6.99,0.0
2012-04-08 04:00:00,1.39668,1.41,0.01332,6.74,107.55
2012-04-08 05:00:00,1.42632,1.473,0.04668,6.5,246.12
2012-04-08 06:00:00,1.59168,1.685,0.09332,6.26,408.71
2012-04-08 07:00:00,1.6716799999999998,1.765,0.09332,7.5,750.94
2012-04-08 08:00:00,1.88368,1.977,0.09332,8.75,713.11
2012-04-08 09:00:00,1.61432,1.661,0.04668,9.99,221.36
2012-04-08 10:00:00,1.69132,1.758,0.06668,11.04,152.3
2012-04-08 11:00:00,2.1716800000000003,2.245,0.07332,12.09,148.52
2012-04-08 12:00:00,2.27168,2.405,0.13332,13.14,105.95
2012-04-08 13:00:00,2.06432,2.151,0.08668,12.83,162.12
2012-04-08 14:00:00,2.085,2.125,0.04,12.52,121.87
2012-04-08 15:00:00,1.67468,1.688,0.01332,12.22,53.4
2012-04-08 16:00:00,1.957,1.957,0.0,11.4,0.0
2012-04-08 17:00:00,2.29,2.29,0.0,10.58,0.0
2012-04-08 18:00:00,2.579,2.579,0.0,9.76,0.0
2012-04-08 19:00:00,3.084,3.084,0.0,9.44,0.0
2012-04-08 20:00:00,2.658,2.658,0.0,9.12,0.0
2012-04-08 21:00:00,2.176,2.176,0.0,8.8,0.0
2012-04-08 22:00:00,2.196,2.196,0.0,8.6,0.0
2012-04-08 23:00:00,1.982,1.982,0.0,8.4,0.0
2012-04-09 00:00:00,1.674,1.674,0.0,8.19,0.0
2012-04-09 01:00:00,1.354,1.354,0.0,7.7,0.0
2012-04-09 02:00:00,1.454,1.454,0.0,7.2,0.0
2012-04-09 03:00:00,1.384,1.384,0.0,6.71,0.0
2012-04-09 04:00:00,1.279,1.279,0.0,6.58,66.04
2012-04-09 05:00:00,1.38032,1.407,0.02668,6.45,144.02
2012-04-09 06:00:00,1.843,1.863,0.02,6.32,215.01
2012-04-09 07:00:00,1.60168,1.655,0.05332,7.88,272.19
2012-04-09 08:00:00,2.11368,2.187,0.07332,9.44,263.74
2012-04-09 09:00:00,1.80732,1.934,0.12668,11.0,695.81
2012-04-09 10:00:00,1.754,1.914,0.16,12.22,114.46
2012-04-09 11:00:00,1.592,1.812,0.22,13.45,92.71
2012-04-09 12:00:00,1.6849999999999998,2.005,0.32,14.67,110.68
2012-04-09 13:00:00,1.48332,1.69,0.20668,15.03,288.37
2012-04-09 14:00:00,1.65332,1.78,0.12668,15.4,266.36
2012-04-09 15:00:00,1.62132,1.728,0.10668,15.77,58.83
2012-04-09 16:00:00,2.09668,2.15,0.05332,14.74,0.0
2012-04-09 17:00:00,2.65532,2.682,0.02668,13.72,0.0
2012-04-09 18:00:00,3.318,3.318,0.0,12.7,0.0
2012-04-09 19:00:00,3.139,3.139,0.0,11.77,0.0
2012-04-09 20:00:00,3.147,3.147,0.0,10.84,0.0
2012-04-09 21:00:00,3.774,3.774,0.0,9.91,0.0
2012-04-09 22:00:00,2.663,2.663,0.0,9.62,0.0
2012-04-09 23:00:00,1.942,1.942,0.0,9.32,0.0
2012-04-10 00:00:00,1.734,1.734,0.0,9.02,0.0
2012-04-10 01:00:00,1.438,1.438,0.0,8.41,0.0
2012-04-10 02:00:00,1.367,1.367,0.0,7.8,0.0
2012-04-10 03:00:00,1.358,1.358,0.0,7.19,0.0
2012-04-10 04:00:00,1.573,1.573,0.0,6.7,101.59
2012-04-10 05:00:00,1.641,1.661,0.02,6.21,337.8
2012-04-10 06:00:00,1.84368,1.897,0.05332,5.72,583.75
2012-04-10 07:00:00,2.43,2.57,0.14,8.93,800.51
2012-04-10 08:00:00,2.53768,2.951,0.41332,12.14,945.84
2012-04-10 09:00:00,2.538,3.058,0.52,15.35,1008.55
2012-04-10 10:00:00,1.5069999999999997,2.147,0.64,16.7,1013.41
2012-04-10 11:00:00,1.661,2.321,0.66,18.04,930.81
2012-04-10 12:00:00,1.6623200000000002,2.309,0.64668,19.39,800.62
2012-04-10 13:00:00,1.455,2.095,0.64,19.65,593.64
2012-04-10 14:00:00,1.72868,2.262,0.53332,19.91,352.51
2012-04-10 15:00:00,2.537,2.877,0.34,20.18,47.97
2012-04-10 16:00:00,2.86668,2.96,0.09332,18.72,0.0
2012-04-10 17:00:00,3.579,3.599,0.02,17.27,0.0
2012-04-10 18:00:00,3.728,3.728,0.0,15.82,0.0
2012-04-10 19:00:00,4.145,4.145,0.0,14.92,0.0
2012-04-10 20:00:00,3.676,3.676,0.0,14.01,0.0
2012-04-10 21:00:00,3.18,3.18,0.0,13.1,0.0
2012-04-10 22:00:00,3.119,3.119,0.0,12.8,0.0
2012-04-10 23:00:00,2.109,2.109,0.0,12.49,0.0
2012-04-11 00:00:00,1.798,1.798,0.0,12.18,0.0
2012-04-11 01:00:00,1.902,1.902,0.0,11.81,0.0
2012-04-11 02:00:00,1.486,1.486,0.0,11.45,0.0
2012-04-11 03:00:00,1.471,1.471,0.0,11.08,0.0
2012-04-11 04:00:00,1.449,1.449,0.0,10.95,134.96
2012-04-11 05:00:00,1.58532,1.612,0.02668,10.83,186.06
2012-04-11 06:00:00,1.98668,2.04,0.05332,10.71,119.19
2012-04-11 07:00:00,2.04332,2.15,0.10668,12.63,157.03
2012-04-11 08:00:00,2.88132,3.188,0.30668,14.54,348.17
2012-04-11 09:00:00,3.74532,4.352,0.60668,16.46,183.52
2012-04-11 10:00:00,2.208,2.928,0.72,17.22,83.25
2012-04-11 11:00:00,1.6759999999999995,2.316,0.64,17.97,398.39
2012-04-11 12:00:00,1.90432,2.431,0.52668,18.73,308.76
2012-04-11 13:00:00,1.463,1.863,0.4,18.6,133.38
2012-04-11 14:00:00,1.78368,2.017,0.23332,18.47,184.17
2012-04-11 15:00:00,2.68468,2.798,0.11332,18.34,70.59
2012-04-11 16:00:00,3.22332,3.27,0.04668,17.34,0.0
2012-04-11 17:00:00,3.126,3.146,0.02,16.34,0.0
2012-04-11 18:00:00,3.656,3.656,0.0,15.34,0.0
2012-04-11 19:00:00,3.815,3.815,0.0,14.59,0.0
2012-04-11 20:00:00,4.349,4.349,0.0,13.84,0.0
2012-04-11 21:00:00,3.77,3.77,0.0,13.09,0.0
2012-04-11 22:00:00,2.814,2.814,0.0,12.74,0.0
2012-04-11 23:00:00,1.866,1.866,0.0,12.39,0.0
2012-04-12 00:00:00,1.622,1.622,0.0,12.04,0.0
2012-04-12 01:00:00,1.624,1.624,0.0,11.96,0.0
2012-04-12 02:00:00,1.606,1.606,0.0,11.87,0.0
2012-04-12 03:00:00,1.488,1.488,0.0,11.79,0.0
2012-04-12 04:00:00,1.452,1.452,0.0,11.49,143.2
2012-04-12 05:00:00,1.443,1.443,0.0,11.2,366.33
2012-04-12 06:00:00,1.861,1.901,0.04,10.91,609.56
2012-04-12 07:00:00,2.23632,2.343,0.10668,13.04,816.0
2012-04-12 08:00:00,2.783,3.203,0.42,15.18,749.7
2012-04-12 09:00:00,3.85868,4.412,0.55332,17.31,780.35
2012-04-12 10:00:00,3.26832,3.795,0.52668,18.41,785.91
2012-04-12 11:00:00,2.283,2.803,0.52,19.52,720.09
2012-04-12 12:00:00,1.47468,1.768,0.29332,20.62,724.31
2012-04-12 13:00:00,1.79068,2.064,0.27332,20.21,505.18
2012-04-12 14:00:00,1.88632,2.093,0.20668,19.81,280.69
2012-04-12 15:00:00,1.81432,1.901,0.08668,19.41,54.3
2012-04-12 16:00:00,2.87568,2.929,0.05332,18.24,0.0
2012-04-12 17:00:00,2.538,2.538,0.0,17.08,0.0
2012-04-12 18:00:00,4.156,4.156,0.0,15.92,0.0
2012-04-12 19:00:00,3.502,3.502,0.0,15.25,0.0
2012-04-12 20:00:00,3.083,3.083,0.0,14.58,0.0
2012-04-12 21:00:00,2.887,2.887,0.0,13.9,0.0
2012-04-12 22:00:00,2.627,2.627,0.0,13.56,0.0
2012-04-12 23:00:00,1.946,1.946,0.0,13.22,0.0
2012-04-13 00:00:00,1.796,1.796,0.0,12.88,0.0
2012-04-13 01:00:00,1.756,1.756,0.0,12.59,0.0
2012-04-13 02:00:00,1.785,1.785,0.0,12.31,0.0
2012-04-13 03:00:00,1.427,1.427,0.0,12.02,0.0
2012-04-13 04:00:00,1.377,1.377,0.0,11.8,86.14
2012-04-13 05:00:00,1.386,1.426,0.04,11.59,104.06
2012-04-13 06:00:00,1.92832,1.975,0.04668,11.38,129.6
2012-04-13 07:00:00,1.86732,1.994,0.12668,12.45,717.74
2012-04-13 08:00:00,3.23932,3.406,0.16668,13.51,804.79
2012-04-13 09:00:00,3.47168,3.605,0.13332,14.58,719.28
2012-04-13 10:00:00,4.72,4.84,0.12,15.08,454.36
2012-04-13 11:00:00,2.8766800000000003,2.97,0.09332,15.57,612.81
2012-04-13 12:00:00,1.82368,2.197,0.37332,16.07,67.16
2012-04-13 13:00:00,2.01568,2.149,0.13332,16.18,49.19
2012-04-13 14:00:00,1.90932,1.916,0.00668,16.3,159.59
2012-04-13 15:00:00,1.83668,1.85,0.01332,16.42,67.88
2012-04-13 16:00:00,2.5853200000000003,2.612,0.02668,15.45,0.0
2012-04-13 17:00:00,2.616,2.616,0.0,14.49,0.0
2012-04-13 18:00:00,2.042,2.042,0.0,13.52,0.0
2012-04-13 19:00:00,2.35,2.35,0.0,13.02,0.0
2012-04-13 20:00:00,3.078,3.078,0.0,12.51,0.0
2012-04-13 21:00:00,2.298,2.298,0.0,12.0,0.0
2012-04-13 22:00:00,2.088,2.088,0.0,11.69,0.0
2012-04-13 23:00:00,1.802,1.802,0.0,11.37,0.0
2012-04-14 00:00:00,1.599,1.599,0.0,11.05,0.0
2012-04-14 01:00:00,1.362,1.362,0.0,10.05,0.0
2012-04-14 02:00:00,1.414,1.414,0.0,9.06,0.0
2012-04-14 03:00:00,1.406,1.406,0.0,8.06,0.0
2012-04-14 04:00:00,1.294,1.294,0.0,8.13,108.86
2012-04-14 05:00:00,1.244,1.284,0.04,8.2,373.95
2012-04-14 06:00:00,1.77832,1.845,0.06668,8.27,443.33
2012-04-14 07:00:00,1.95132,2.098,0.14668,10.3,603.65
2012-04-14 08:00:00,1.66868,2.102,0.43332,12.33,814.59
2012-04-14 09:00:00,1.32468,1.898,0.57332,14.36,912.32
2012-04-14 10:00:00,2.83168,3.465,0.63332,15.74,985.26
2012-04-14 11:00:00,1.57132,2.238,0.66668,17.11,909.58
2012-04-14 12:00:00,3.15632,3.843,0.68668,18.49,756.84
2012-04-14 13:00:00,1.90632,2.553,0.64668,19.06,594.29
2012-04-14 14:00:00,1.15268,1.626,0.47332,19.63,236.4
2012-04-14 15:00:00,1.43636,1.743,0.30664,20.2,75.12
2012-04-14 16:00:00,2.0573200000000003,2.144,0.08668,19.13,0.0
2012-04-14 17:00:00,2.954,2.954,0.0,18.06,0.0
2012-04-14 18:00:00,2.023,2.023,0.0,16.99,0.0
2012-04-14 19:00:00,2.345,2.345,0.0,16.3,0.0
2012-04-14 20:00:00,3.171,3.171,0.0,15.6,0.0
2012-04-14 21:00:00,2.572,2.572,0.0,14.9,0.0
2012-04-14 22:00:00,2.369,2.369,0.0,14.35,0.0
2012-04-14 23:00:00,1.753,1.753,0.0,13.79,0.0
2012-04-15 00:00:00,1.575,1.575,0.0,13.23,0.0
2012-04-15 01:00:00,1.538,1.538,0.0,13.18,0.0
2012-04-15 02:00:00,1.496,1.496,0.0,13.14,0.0
2012-04-15 03:00:00,1.334,1.334,0.0,13.09,1.81
2012-04-15 04:00:00,1.32832,1.335,0.00668,12.99,31.22
2012-04-15 05:00:00,1.3716800000000002,1.405,0.0333199999999999,12.9,75.68
2012-04-15 06:00:00,1.66668,1.72,0.05332,12.8,193.26
2012-04-15 07:00:00,1.73332,1.82,0.08668,14.25,579.31
2012-04-15 08:00:00,1.9456800000000003,2.099,0.15332,15.71,191.09
2012-04-15 09:00:00,1.20632,1.613,0.40668,17.16,376.21
2012-04-15 10:00:00,1.90368,2.377,0.47332,18.13,318.68
2012-04-15 11:00:00,3.95832,4.365,0.40668,19.09,174.06
2012-04-15 12:00:00,3.682,4.002,0.32,20.06,108.79
2012-04-15 13:00:00,3.25568,3.549,0.29332,20.2,107.84
2012-04-15 14:00:00,2.68132,2.928,0.2466799999999999,20.35,117.48
2012-04-15 15:00:00,2.963,3.051,0.088,20.5,74.82
2012-04-15 16:00:00,3.098,3.13,0.032,19.34,0.0
2012-04-15 17:00:00,3.972,3.972,0.0,18.18,0.0
2012-04-15 18:00:00,4.056,4.056,0.0,17.02,0.0
2012-04-15 19:00:00,3.556,3.576,0.02,16.41,0.0
2012-04-15 20:00:00,3.057,3.077,0.02,15.8,0.0
2012-04-15 21:00:00,2.844,2.844,0.0,15.18,0.0
2012-04-15 22:00:00,2.607,2.607,0.0,14.9,0.0
2012-04-15 23:00:00,2.672,2.672,0.0,14.62,0.0
2012-04-16 00:00:00,1.984,1.984,0.0,14.34,0.0
2012-04-16 01:00:00,1.435,1.435,0.0,13.82,0.0
2012-04-16 02:00:00,1.382,1.382,0.0,13.31,0.0
2012-04-16 03:00:00,1.368,1.368,0.0,12.79,2.72
2012-04-16 04:00:00,1.335,1.335,0.0,12.53,16.08
2012-04-16 05:00:00,1.415,1.415,0.0,12.28,105.0
2012-04-16 06:00:00,1.864,1.864,0.0,12.03,150.41
2012-04-16 07:00:00,2.38,2.38,0.0,13.79,799.85
2012-04-16 08:00:00,2.553,2.553,0.0,15.55,395.73
2012-04-16 09:00:00,3.455,3.455,0.0,17.31,950.44
2012-04-16 10:00:00,2.712,2.712,0.0,18.15,899.54
2012-04-16 11:00:00,2.504,2.504,0.0,18.99,319.18
2012-04-16 12:00:00,1.15832,2.325,1.1666800000000002,19.83,572.73
2012-04-16 13:00:00,3.64968,3.883,0.23332,20.39,330.73
2012-04-16 14:00:00,4.91668,5.03,0.11332,20.95,193.4
2012-04-16 15:00:00,3.49432,4.061,0.56668,21.51,60.36
2012-04-16 16:00:00,2.676,2.676,0.0,20.36,0.0
2012-04-16 17:00:00,4.083,4.183,0.1,19.21,0.0
2012-04-16 18:00:00,3.392,3.412,0.02,18.06,0.0
2012-04-16 19:00:00,4.268,4.268,0.0,17.45,0.0
2012-04-16 20:00:00,5.082,5.082,0.0,16.83,0.0
2012-04-16 21:00:00,3.683,3.683,0.0,16.21,0.0
2012-04-16 22:00:00,3.725,3.725,0.0,16.02,0.0
2012-04-16 23:00:00,2.772,2.772,0.0,15.82,0.0
2012-04-17 00:00:00,3.352,3.352,0.0,15.62,0.0
2012-04-17 01:00:00,1.893,1.893,0.0,14.48,0.0
2012-04-17 02:00:00,1.64,1.64,0.0,13.34,0.0
2012-04-17 03:00:00,1.492,1.492,0.0,12.2,1.81
2012-04-17 04:00:00,1.439,1.439,0.0,12.33,15.14
2012-04-17 05:00:00,1.369,1.409,0.04,12.47,189.44
2012-04-17 06:00:00,1.934,1.934,0.0,12.61,123.92
2012-04-17 07:00:00,2.286,2.286,0.0,13.81,228.67
2012-04-17 08:00:00,2.175,2.235,0.06,15.02,150.41
2012-04-17 09:00:00,3.311,3.371,0.06,16.22,399.17
2012-04-17 10:00:00,3.765,3.765,0.0,16.69,140.0
2012-04-17 11:00:00,3.27468,3.328,0.05332,17.15,83.25
2012-04-17 12:00:00,5.20332,5.47,0.26668,17.62,60.54
2012-04-17 13:00:00,4.18732,4.374,0.1866799999999999,17.34,56.76
2012-04-17 14:00:00,3.76368,3.817,0.05332,17.06,33.11
2012-04-17 15:00:00,2.117,2.117,0.0,16.78,66.77
2012-04-17 16:00:00,3.42,3.42,0.0,15.74,0.0
2012-04-17 17:00:00,2.933,3.413,0.48,14.71,0.0
2012-04-17 18:00:00,3.238,3.238,0.0,13.68,0.0
2012-04-17 19:00:00,5.477,5.477,0.0,12.93,0.0
2012-04-17 20:00:00,6.928,6.928,0.0,12.18,0.0
2012-04-17 21:00:00,4.692,4.692,0.0,11.43,0.0
2012-04-17 22:00:00,4.381,4.381,0.0,11.15,0.0
2012-04-17 23:00:00,4.048,4.048,0.0,10.87,0.0
2012-04-18 00:00:00,2.768,2.768,0.0,10.59,0.0
2012-04-18 01:00:00,1.79,1.79,0.0,10.02,0.0
2012-04-18 02:00:00,1.874,1.874,0.0,9.45,0.0
2012-04-18 03:00:00,1.574,1.574,0.0,8.88,15.39
2012-04-18 04:00:00,1.653,1.653,0.0,8.63,35.0
2012-04-18 05:00:00,1.768,1.768,0.0,8.39,90.81
2012-04-18 06:00:00,2.4,2.4,0.0,8.14,91.76
2012-04-18 07:00:00,2.08468,2.258,0.17332,9.11,179.74
2012-04-18 08:00:00,4.44264,4.756,0.3133599999999999,10.08,154.19
2012-04-18 09:00:00,4.18168,4.475,0.29332,11.05,71.89
2012-04-18 10:00:00,2.46932,2.856,0.3866799999999999,11.94,81.35
2012-04-18 11:00:00,2.442,2.882,0.44,12.83,362.03
2012-04-18 12:00:00,1.606,2.146,0.54,13.72,152.3
2012-04-18 13:00:00,1.85668,2.15,0.29332,13.54,579.58
2012-04-18 14:00:00,2.62132,3.088,0.46668,13.36,380.29
2012-04-18 15:00:00,2.00568,2.419,0.41332,13.18,14.19
2012-04-18 16:00:00,1.98132,2.088,0.10668,12.11,0.0
2012-04-18 17:00:00,3.82668,3.84,0.01332,11.05,0.0
2012-04-18 18:00:00,3.06,3.06,0.0,9.99,0.0
2012-04-18 19:00:00,3.951,3.951,0.0,9.43,0.0
2012-04-18 20:00:00,3.99,3.99,0.0,8.87,0.0
2012-04-18 21:00:00,3.807,3.807,0.0,8.3,0.0
2012-04-18 22:00:00,3.576,3.576,0.0,8.06,0.0
2012-04-18 23:00:00,2.693,2.693,0.0,7.81,0.0
2012-04-19 00:00:00,2.184,2.184,0.0,7.56,0.0
2012-04-19 01:00:00,1.567,1.567,0.0,7.32,0.0
2012-04-19 02:00:00,1.722,1.722,0.0,7.09,0.0
2012-04-19 03:00:00,1.8,1.8,0.0,6.85,18.1
2012-04-19 04:00:00,1.672,1.672,0.0,6.86,165.15
2012-04-19 05:00:00,1.639,1.679,0.04,6.87,399.23
2012-04-19 06:00:00,1.90268,1.996,0.09332,6.88,633.55
2012-04-19 07:00:00,2.701,2.861,0.16,9.23,837.38
2012-04-19 08:00:00,3.002,3.282,0.28,11.59,969.68
2012-04-19 09:00:00,1.8593200000000003,2.466,0.60668,13.94,1034.63
2012-04-19 10:00:00,1.35068,2.044,0.69332,15.7,1037.33
2012-04-19 11:00:00,1.4773200000000002,2.184,0.7066800000000001,17.46,957.27
2012-04-19 12:00:00,3.495,4.175,0.68,19.22,819.13
2012-04-19 13:00:00,3.899,4.559,0.66,19.78,603.51
2012-04-19 14:00:00,3.68732,4.234,0.54668,20.34,368.92
2012-04-19 15:00:00,2.897,3.277,0.38,20.9,142.08
2012-04-19 16:00:00,3.08236,3.229,0.14664,19.72,10.86
2012-04-19 17:00:00,2.4273200000000004,2.434,0.00668,18.54,0.0
2012-04-19 18:00:00,2.447,2.447,0.0,17.36,0.0
2012-04-19 19:00:00,2.422,2.422,0.0,16.12,0.0
2012-04-19 20:00:00,4.04,4.04,0.0,14.87,0.0
2012-04-19 21:00:00,3.602,3.602,0.0,13.62,0.0
2012-04-19 22:00:00,3.304,3.304,0.0,12.64,0.0
2012-04-19 23:00:00,3.483,3.483,0.0,11.66,0.0
2012-04-20 00:00:00,3.127,3.127,0.0,10.67,0.0
2012-04-20 01:00:00,2.612,2.612,0.0,9.82,0.0
2012-04-20 02:00:00,1.729,1.729,0.0,8.97,0.0
2012-04-20 03:00:00,1.748,1.748,0.0,8.12,17.2
2012-04-20 04:00:00,1.639,1.659,0.02,8.25,170.17
2012-04-20 05:00:00,2.0,2.02,0.02,8.39,397.86
2012-04-20 06:00:00,2.02132,2.088,0.06668,8.52,613.19
2012-04-20 07:00:00,2.333,2.493,0.16,12.2,646.3
2012-04-20 08:00:00,2.28868,2.642,0.35332,15.87,747.96
2012-04-20 09:00:00,1.971,2.351,0.38,19.55,809.8
2012-04-20 10:00:00,1.45268,1.926,0.47332,21.03,841.38
2012-04-20 11:00:00,2.13664,2.69,0.55336,22.52,951.83
2012-04-20 12:00:00,1.533,2.133,0.6,24.0,789.64
2012-04-20 13:00:00,1.773,2.233,0.46,24.41,505.2
2012-04-20 14:00:00,1.87836,2.185,0.30664,24.82,312.09
2012-04-20 15:00:00,1.556,1.756,0.2,25.23,96.69
2012-04-20 16:00:00,2.599,2.719,0.12,23.98,12.67
2012-04-20 17:00:00,2.06664,2.1,0.03336,22.74,0.0
2012-04-20 18:00:00,1.85168,1.865,0.01332,21.49,0.0
2012-04-20 19:00:00,2.078,2.078,0.0,20.03,0.0
2012-04-20 20:00:00,2.234,2.234,0.0,18.57,0.0
2012-04-20 21:00:00,2.167,2.167,0.0,17.1,0.0
2012-04-20 22:00:00,1.961,1.961,0.0,16.46,0.0
2012-04-20 23:00:00,1.742,1.742,0.0,15.82,0.0
2012-04-21 00:00:00,1.693,1.693,0.0,15.17,0.0
2012-04-21 01:00:00,1.835,1.835,0.0,14.37,0.0
2012-04-21 02:00:00,1.616,1.616,0.0,13.56,0.0
2012-04-21 03:00:00,1.395,1.395,0.0,12.76,20.82
2012-04-21 04:00:00,1.401,1.401,0.0,12.73,162.64
2012-04-21 05:00:00,1.602,1.662,0.06,12.71,379.89
2012-04-21 06:00:00,1.65732,1.784,0.12668,12.69,611.26
2012-04-21 07:00:00,1.47068,1.684,0.21332,15.55,805.23
2012-04-21 08:00:00,1.919,2.279,0.36,18.42,929.26
2012-04-21 09:00:00,1.89932,2.226,0.3266799999999999,21.28,909.27
2012-04-21 10:00:00,1.594,1.914,0.32,22.28,630.32
2012-04-21 11:00:00,2.154,2.394,0.24,23.28,400.08
2012-04-21 12:00:00,2.79668,3.01,0.21332,24.28,308.44
2012-04-21 13:00:00,1.62668,1.9,0.27332,23.55,231.13
2012-04-21 14:00:00,1.51532,1.822,0.30668,22.82,141.43
2012-04-21 15:00:00,1.56932,1.776,0.20668,22.1,54.87
2012-04-21 16:00:00,1.68,1.74,0.06,20.74,10.86
2012-04-21 17:00:00,2.57068,2.584,0.01332,19.39,0.0
2012-04-21 18:00:00,4.23,4.23,0.0,18.03,0.0
2012-04-21 19:00:00,2.396,2.396,0.0,17.12,0.0
2012-04-21 20:00:00,3.114,3.114,0.0,16.2,0.0
2012-04-21 21:00:00,2.296,2.296,0.0,15.28,0.0
2012-04-21 22:00:00,2.095,2.095,0.0,15.04,0.0
2012-04-21 23:00:00,1.749,1.749,0.0,14.79,0.0
2012-04-22 00:00:00,1.805,1.805,0.0,14.54,0.0
2012-04-22 01:00:00,1.587,1.587,0.0,13.73,0.0
2012-04-22 02:00:00,1.382,1.382,0.0,12.93,0.0
2012-04-22 03:00:00,1.342,1.342,0.0,12.12,11.77
2012-04-22 04:00:00,1.437,1.437,0.0,12.07,38.79
2012-04-22 05:00:00,1.63832,1.645,0.00668,12.02,171.72
2012-04-22 06:00:00,1.65968,1.713,0.05332,11.97,358.28
2012-04-22 07:00:00,1.937,2.037,0.1,13.84,564.71
2012-04-22 08:00:00,2.16,2.34,0.18,15.72,770.81
2012-04-22 09:00:00,1.89368,2.147,0.25332,17.59,417.26
2012-04-22 10:00:00,1.51564,1.809,0.29336,18.14,678.44
