time,irradiance,temp,wind
20121025:1110,486.03,18.75,0.65
20121025:1210,555.91,19.88,0.65
20121025:1310,549.18,20.01,0.51
20121025:1410,460.77,20.15,0.37
20121025:1510,223.51,20.28,0.23
20121025:1610,15.49,19.2,0.47
20121025:1710,0.0,18.12,0.7
20121025:1810,0.0,17.04,0.94
20121025:1910,0.0,16.28,0.81
20121025:2010,0.0,15.53,0.68
20121025:2110,0.0,14.77,0.55
20121025:2210,0.0,14.79,0.74
20121025:2310,0.0,14.8,0.93
20121026:0010,0.0,14.81,1.12
20121026:0110,0.0,14.76,1.17
20121026:0210,0.0,14.72,1.22
20121026:0310,0.0,14.67,1.27
20121026:0410,0.0,14.61,1.25
20121026:0510,0.0,14.55,1.23
20121026:0610,0.0,14.5,1.21
20121026:0710,125.36,14.56,1.09
20121026:0810,109.33,14.63,0.97
20121026:0910,64.29,14.7,0.86
20121026:1010,149.91,14.89,0.7
20121026:1110,86.33,15.08,0.55
20121026:1210,163.63,15.28,0.4
20121026:1310,51.43,15.24,0.41
20121026:1410,34.9,15.21,0.43
20121026:1510,26.63,15.17,0.44
20121026:1610,3.44,15.22,0.53
20121026:1710,0.0,15.27,0.62
20121026:1810,0.0,15.32,0.7
20121026:1910,0.0,15.46,0.68
20121026:2010,0.0,15.6,0.66
20121026:2110,0.0,15.74,0.63
20121026:2210,0.0,15.89,0.73
20121026:2310,0.0,16.03,0.82
20121027:0010,0.0,16.18,0.91
20121027:0110,0.0,15.19,0.82
20121027:0210,0.0,14.2,0.73
20121027:0310,0.0,13.21,0.63
20121027:0410,0.0,12.71,1.37
20121027:0510,0.0,12.22,2.11
20121027:0610,0.0,11.73,2.86
20121027:0710,10.1,10.96,2.78
20121027:0810,27.55,10.19,2.7
20121027:0910,33.06,9.43,2.62
20121027:1010,45.0,8.86,2.69
20121027:1110,64.29,8.3,2.76
20121027:1210,51.43,7.74,2.83
20121027:1310,45.92,7.04,2.98
20121027:1410,26.63,6.33,3.13
20121027:1510,41.33,5.63,3.28
20121027:1610,3.44,4.97,3.28
20121027:1710,0.0,4.31,3.27
20121027:1810,0.0,3.65,3.27
20121027:1910,0.0,3.45,3.37
20121027:2010,0.0,3.25,3.47
20121027:2110,0.0,3.05,3.57
20121027:2210,0.0,2.97,4.23
20121027:2310,0.0,2.88,4.89
20121028:0010,0.0,2.79,5.54
20121028:0110,0.0,2.39,5.24
20121028:0210,0.0,1.99,4.94
20121028:0310,0.0,1.59,4.63
20121028:0410,0.0,1.44,4.49
20121028:0510,0.0,1.29,4.35
20121028:0610,0.0,1.14,4.21
20121028:0710,25.71,1.41,4.39
20121028:0810,33.06,1.68,4.57
20121028:0910,33.06,1.95,4.74
20121028:1010,40.41,2.74,4.74
20121028:1110,43.16,3.54,4.74
20121028:1210,42.24,4.34,4.73
20121028:1310,35.82,4.46,4.07
20121028:1410,26.63,4.58,3.41
20121028:1510,13.78,4.7,2.74
20121028:1610,3.44,4.33,3.04
20121028:1710,0.0,3.95,3.34
20121028:1810,0.0,3.57,3.64
20121028:1910,0.0,3.43,3.56
20121028:2010,0.0,3.29,3.48
20121028:2110,0.0,3.14,3.39
20121028:2210,0.0,2.98,3.03
20121028:2310,0.0,2.82,2.68
20121029:0010,0.0,2.66,2.32
20121029:0110,0.0,2.25,2.59
20121029:0210,0.0,1.83,2.86
20121029:0310,0.0,1.42,3.13
20121029:0410,0.0,1.19,3.05
20121029:0510,0.0,0.96,2.97
20121029:0610,0.0,0.74,2.88
20121029:0710,121.27,1.53,2.78
20121029:0810,203.89,2.32,2.68
20121029:0910,243.84,3.12,2.58
20121029:1010,281.25,4.45,2.78
20121029:1110,292.1,5.78,2.97
20121029:1210,417.09,7.12,3.17
20121029:1310,447.4,7.47,3.01
20121029:1410,370.38,7.81,2.85
20121029:1510,154.28,8.16,2.69
20121029:1610,9.47,7.17,2.43
20121029:1710,0.0,6.18,2.17
20121029:1810,0.0,5.19,1.9
20121029:1910,0.0,4.54,1.63
20121029:2010,0.0,3.9,1.36
20121029:2110,0.0,3.25,1.09
20121029:2210,0.0,3.17,1.05
20121029:2310,0.0,3.09,1.02
20121030:0010,0.0,3.01,0.98
20121030:0110,0.0,2.83,1.12
20121030:0210,0.0,2.66,1.26
20121030:0310,0.0,2.48,1.41
20121030:0410,0.0,2.29,1.34
20121030:0510,0.0,2.1,1.27
20121030:0610,0.0,1.92,1.2
20121030:0710,201.21,3.73,1.01
20121030:0810,341.75,5.55,0.82
20121030:0910,503.82,7.37,0.63
20121030:1010,520.15,8.99,0.78
20121030:1110,560.71,10.62,0.92
20121030:1210,580.19,12.25,1.06
20121030:1310,420.56,12.32,0.97
20121030:1410,362.24,12.4,0.87
20121030:1510,193.45,12.47,0.77
20121030:1610,0.0,11.21,0.81
20121030:1710,0.0,9.94,0.85
20121030:1810,0.0,8.68,0.88
20121030:1910,0.0,8.37,0.86
20121030:2010,0.0,8.06,0.85
20121030:2110,0.0,7.74,0.83
20121030:2210,0.0,7.63,0.82
20121030:2310,0.0,7.51,0.81
20121031:0010,0.0,7.4,0.8
20121031:0110,0.0,6.73,0.69
20121031:0210,0.0,6.07,0.58
20121031:0310,0.0,5.4,0.47
20121031:0410,0.0,5.22,0.72
20121031:0510,0.0,5.04,0.97
20121031:0610,0.0,4.87,1.21
20121031:0710,65.6,5.97,1.01
20121031:0810,100.64,7.08,0.8
20121031:0910,110.2,8.19,0.59
20121031:1010,101.94,9.47,0.69
20121031:1110,93.67,10.75,0.8
20121031:1210,86.33,12.03,0.9
20121031:1310,72.55,10.86,1.04
20121031:1410,53.27,9.68,1.19
20121031:1510,26.63,8.51,1.34
20121031:1610,0.0,8.25,1.21
20121031:1710,0.0,7.98,1.08
20121031:1810,0.0,7.71,0.95
20121031:1910,0.0,7.65,0.93
20121031:2010,0.0,7.59,0.91
20121031:2110,0.0,7.52,0.9
20121031:2210,0.0,7.03,0.74
20121031:2310,0.0,6.53,0.59
20121101:0010,0.0,6.03,0.44
20121101:0110,0.0,5.62,0.67
20121101:0210,0.0,5.21,0.89
20121101:0310,0.0,4.79,1.12
20121101:0410,0.0,4.51,1.3
20121101:0510,0.0,4.22,1.48
20121101:0610,0.0,3.94,1.66
20121101:0710,220.74,6.03,1.69
20121101:0810,480.09,8.13,1.72
20121101:0910,653.47,10.23,1.75
20121101:1010,644.0,11.74,2.02
20121101:1110,834.76,13.25,2.29
20121101:1210,785.32,14.77,2.55
20121101:1310,508.77,14.59,2.16
20121101:1410,104.22,14.41,1.76
20121101:1510,272.35,14.23,1.37
20121101:1610,0.0,13.27,1.65
20121101:1710,0.0,12.31,1.94
20121101:1810,0.0,11.35,2.22
20121101:1910,0.0,10.97,2.0
20121101:2010,0.0,10.59,1.79
20121101:2110,0.0,10.22,1.57
20121101:2210,0.0,10.13,1.68
20121101:2310,0.0,10.05,1.79
20121102:0010,0.0,9.96,1.9
20121102:0110,0.0,9.61,1.73
20121102:0210,0.0,9.25,1.55
20121102:0310,0.0,8.89,1.38
20121102:0410,0.0,8.34,1.33
20121102:0510,0.0,7.78,1.29
20121102:0610,0.0,7.22,1.24
20121102:0710,175.39,8.42,1.27
20121102:0810,274.38,9.62,1.3
20121102:0910,780.85,10.82,1.32
20121102:1010,897.79,12.01,2.07
20121102:1110,931.09,13.21,2.81
20121102:1210,884.96,14.41,3.56
20121102:1310,461.2,14.57,3.26
20121102:1410,581.82,14.74,2.96
20121102:1510,367.74,14.9,2.66
20121102:1610,0.0,14.29,2.68
20121102:1710,0.0,13.68,2.7
20121102:1810,0.0,13.08,2.72
20121102:1910,0.0,12.63,2.59
20121102:2010,0.0,12.18,2.46
20121102:2110,0.0,11.74,2.33
20121102:2210,0.0,11.56,2.48
20121102:2310,0.0,11.38,2.63
20121103:0010,0.0,11.19,2.77
20121103:0110,0.0,10.92,2.57
20121103:0210,0.0,10.65,2.38
20121103:0310,0.0,10.38,2.18
20121103:0410,0.0,10.23,2.21
20121103:0510,0.0,10.07,2.23
20121103:0610,0.0,9.92,2.26
20121103:0710,30.31,11.16,2.46
20121103:0810,85.37,12.4,2.67
20121103:0910,384.12,13.65,2.87
20121103:1010,372.91,14.88,3.34
20121103:1110,762.77,16.11,3.82
20121103:1210,342.78,17.35,4.29
20121103:1310,156.73,16.95,3.98
20121103:1410,99.68,16.56,3.66
20121103:1510,85.54,16.16,3.35
20121103:1610,0.0,15.56,2.98
20121103:1710,0.0,14.96,2.61
20121103:1810,0.0,14.37,2.23
20121103:1910,0.0,14.09,2.16
20121103:2010,0.0,13.81,2.08
20121103:2110,0.0,13.53,2.0
20121103:2210,0.0,13.59,2.17
20121103:2310,0.0,13.65,2.34
20121104:0010,0.0,13.7,2.51
20121104:0110,0.0,13.87,2.28
20121104:0210,0.0,14.04,2.05
20121104:0310,0.0,14.21,1.82
20121104:0410,0.0,14.17,1.97
20121104:0510,0.0,14.12,2.11
20121104:0610,0.0,14.08,2.26
20121104:0710,23.88,14.61,2.23
20121104:0810,77.14,15.14,2.21
20121104:0910,92.75,15.67,2.18
20121104:1010,279.57,16.23,2.21
20121104:1110,49.59,16.79,2.24
20121104:1210,62.45,17.36,2.28
20121104:1310,56.94,16.92,1.91
20121104:1410,40.41,16.48,1.55
20121104:1510,37.01,16.04,1.19
20121104:1610,0.0,15.95,1.15
20121104:1710,0.0,15.86,1.11
20121104:1810,0.0,15.78,1.08
20121104:1910,0.0,15.13,1.25
20121104:2010,0.0,14.48,1.43
20121104:2110,0.0,13.83,1.6
20121104:2210,0.0,13.07,1.37
20121104:2310,0.0,12.31,1.13
20121105:0010,0.0,11.55,0.9
20121105:0110,0.0,10.9,1.12
20121105:0210,0.0,10.25,1.34
20121105:0310,0.0,9.59,1.56
20121105:0410,0.0,8.97,1.41
20121105:0510,0.0,8.35,1.26
20121105:0610,0.0,7.73,1.12
20121105:0710,290.11,8.69,0.99
20121105:0810,567.53,9.65,0.87
20121105:0910,781.08,10.61,0.74
20121105:1010,598.12,11.15,0.86
20121105:1110,52.35,11.69,0.97
20121105:1210,102.86,12.23,1.08
20121105:1310,114.8,12.31,0.95
20121105:1410,358.49,12.39,0.83
20121105:1510,23.24,12.47,0.7
20121105:1610,0.0,11.65,0.61
20121105:1710,0.0,10.83,0.52
20121105:1810,0.0,10.01,0.43
20121105:1910,0.0,9.73,0.77
20121105:2010,0.0,9.46,1.11
20121105:2110,0.0,9.19,1.45
20121105:2210,0.0,9.01,1.46
20121105:2310,0.0,8.83,1.48
20121106:0010,0.0,8.65,1.49
20121106:0110,0.0,8.38,1.38
20121106:0210,0.0,8.1,1.28
20121106:0310,0.0,7.82,1.17
20121106:0410,0.0,7.83,1.22
20121106:0510,0.0,7.83,1.27
20121106:0610,0.0,7.83,1.32
20121106:0710,170.86,8.34,1.14
20121106:0810,246.64,8.86,0.97
20121106:0910,249.22,9.38,0.79
20121106:1010,375.43,9.69,0.97
20121106:1110,480.02,10.01,1.15
20121106:1210,113.88,10.33,1.34
20121106:1310,271.2,10.21,1.62
20121106:1410,49.59,10.09,1.91
20121106:1510,48.19,9.97,2.19
20121106:1610,0.0,9.29,1.86
20121106:1710,0.0,8.61,1.52
20121106:1810,0.0,7.94,1.19
20121106:1910,0.0,7.49,1.22
20121106:2010,0.0,7.04,1.25
20121106:2110,0.0,6.6,1.28
20121106:2210,0.0,6.31,1.41
20121106:2310,0.0,6.02,1.54
20121107:0010,0.0,5.73,1.67
20121107:0110,0.0,5.35,1.7
20121107:0210,0.0,4.97,1.72
20121107:0310,0.0,4.58,1.75
20121107:0410,0.0,4.35,1.67
20121107:0510,0.0,4.11,1.59
20121107:0610,0.0,3.87,1.5
20121107:0710,86.67,4.89,1.72
20121107:0810,135.04,5.91,1.94
20121107:0910,269.05,6.93,2.15
20121107:1010,204.74,8.35,2.05
20121107:1110,520.02,9.78,1.95
20121107:1210,457.67,11.21,1.85
20121107:1310,291.33,11.6,1.68
20121107:1410,548.47,11.99,1.51
20121107:1510,35.29,12.38,1.34
20121107:1610,0.0,11.14,1.22
20121107:1710,0.0,9.9,1.11
20121107:1810,0.0,8.67,0.99
20121107:1910,0.0,7.99,0.92
20121107:2010,0.0,7.31,0.85
20121107:2110,0.0,6.64,0.77
20121107:2210,0.0,6.31,0.81
20121107:2310,0.0,5.99,0.85
20121108:0010,0.0,5.66,0.88
20121108:0110,0.0,5.4,1.1
20121108:0210,0.0,5.14,1.32
20121108:0310,0.0,4.88,1.54
20121108:0410,0.0,5.12,1.38
20121108:0510,0.0,5.36,1.21
20121108:0610,0.0,5.6,1.05
20121108:0710,230.75,7.45,1.15
20121108:0810,363.14,9.3,1.25
20121108:0910,611.82,11.16,1.35
20121108:1010,817.48,12.42,1.62
20121108:1110,807.33,13.68,1.89
20121108:1210,145.49,14.95,2.17
20121108:1310,200.56,14.83,2.12
20121108:1410,45.92,14.7,2.08
20121108:1510,32.7,14.58,2.04
20121108:1610,0.0,13.69,1.93
20121108:1710,0.0,12.8,1.81
20121108:1810,0.0,11.91,1.7
20121108:1910,0.0,11.57,1.58
20121108:2010,0.0,11.24,1.47
20121108:2110,0.0,10.91,1.35
20121108:2210,0.0,10.68,1.13
20121108:2310,0.0,10.45,0.9
20121109:0010,0.0,10.21,0.68
20121109:0110,0.0,10.04,0.88
20121109:0210,0.0,9.87,1.09
20121109:0310,0.0,9.69,1.3
20121109:0410,0.0,9.48,1.12
20121109:0510,0.0,9.27,0.95
20121109:0610,0.0,9.06,0.77
20121109:0710,248.83,10.44,0.8
20121109:0810,543.07,11.83,0.82
20121109:0910,746.8,13.22,0.84
20121109:1010,876.86,14.49,1.12
20121109:1110,918.66,15.76,1.4
20121109:1210,807.86,17.04,1.68
20121109:1310,90.92,16.81,1.64
20121109:1410,104.94,16.57,1.59
20121109:1510,49.05,16.34,1.54
20121109:1610,0.0,15.99,1.85
20121109:1710,0.0,15.63,2.15
20121109:1810,0.0,15.28,2.46
20121109:1910,0.0,15.28,2.42
20121109:2010,0.0,15.28,2.38
20121109:2110,0.0,15.28,2.34
20121109:2210,0.0,15.2,2.17
20121109:2310,0.0,15.12,2.0
20121110:0010,0.0,15.03,1.82
20121110:0110,0.0,14.25,1.82
20121110:0210,0.0,13.47,1.82
20121110:0310,0.0,12.68,1.82
20121110:0410,0.0,12.94,1.95
20121110:0510,0.0,13.2,2.09
20121110:0610,0.0,13.46,2.22
20121110:0710,11.19,14.02,2.45
20121110:0810,30.31,14.58,2.68
20121110:0910,44.08,15.14,2.91
20121110:1010,95.51,15.43,2.95
20121110:1110,75.31,15.73,2.99
20121110:1210,134.08,16.03,3.03
20121110:1310,67.96,15.58,2.53
20121110:1410,43.16,15.12,2.03
20121110:1510,37.01,14.67,1.53
20121110:1610,0.0,14.66,1.4
20121110:1710,0.0,14.65,1.27
20121110:1810,0.0,14.64,1.14
20121110:1910,0.0,13.91,0.99
20121110:2010,0.0,13.18,0.83
20121110:2110,0.0,12.46,0.68
20121110:2210,0.0,11.98,0.54
20121110:2310,0.0,11.5,0.4
20121111:0010,0.0,11.01,0.26
20121111:0110,0.0,10.8,0.46
20121111:0210,0.0,10.58,0.67
20121111:0310,0.0,10.36,0.87
20121111:0410,0.0,10.22,0.83
20121111:0510,0.0,10.08,0.8
20121111:0610,0.0,9.94,0.76
20121111:0710,30.12,10.32,0.85
20121111:0810,20.2,10.7,0.93
20121111:0910,62.45,11.08,1.02
20121111:1010,172.48,11.59,1.32
20121111:1110,70.71,12.1,1.62
20121111:1210,174.17,12.61,1.92
20121111:1310,83.57,12.53,1.81
20121111:1410,41.33,12.44,1.71
20121111:1510,41.31,12.36,1.6
20121111:1610,0.0,11.96,1.53
20121111:1710,0.0,11.56,1.46
20121111:1810,0.0,11.16,1.39
20121111:1910,0.0,10.71,1.41
20121111:2010,0.0,10.26,1.42
20121111:2110,0.0,9.82,1.43
20121111:2210,0.0,9.44,1.27
20121111:2310,0.0,9.06,1.1
20121112:0010,0.0,8.67,0.94
20121112:0110,0.0,8.42,1.14
20121112:0210,0.0,8.17,1.33
20121112:0310,0.0,7.92,1.53
20121112:0410,0.0,7.67,1.51
20121112:0510,0.0,7.41,1.49
20121112:0610,0.0,7.15,1.46
20121112:0710,9.47,8.0,1.54
20121112:0810,27.55,8.85,1.61
20121112:0910,27.55,9.71,1.68
20121112:1010,37.65,10.72,1.87
20121112:1110,41.33,11.73,2.06
20121112:1210,42.24,12.75,2.25
20121112:1310,36.73,12.69,2.22
20121112:1410,28.47,12.64,2.18
20121112:1510,17.21,12.58,2.15
20121112:1610,0.0,11.65,2.05
20121112:1710,0.0,10.72,1.95
20121112:1810,0.0,9.79,1.85
20121112:1910,0.0,9.24,1.76
20121112:2010,0.0,8.69,1.67
20121112:2110,0.0,8.14,1.59
20121112:2210,0.0,7.84,1.53
20121112:2310,0.0,7.54,1.48
20121113:0010,0.0,7.24,1.42
20121113:0110,0.0,6.78,1.41
20121113:0210,0.0,6.32,1.39
20121113:0310,0.0,5.85,1.38
20121113:0410,0.0,5.44,1.31
20121113:0510,0.0,5.02,1.24
20121113:0610,0.0,4.6,1.17
20121113:0710,26.68,5.87,1.04
20121113:0810,284.52,7.14,0.91
20121113:0910,498.7,8.41,0.77
20121113:1010,606.19,10.39,1.08
20121113:1110,465.15,12.38,1.38
20121113:1210,648.48,14.37,1.68
20121113:1310,682.57,14.35,1.52
20121113:1410,492.6,14.33,1.35
20121113:1510,41.31,14.31,1.19
20121113:1610,0.0,12.79,0.99
20121113:1710,0.0,11.27,0.79
20121113:1810,0.0,9.75,0.59
20121113:1910,0.0,9.04,0.5
20121113:2010,0.0,8.33,0.4
20121113:2110,0.0,7.63,0.3
20121113:2210,0.0,7.41,0.38
20121113:2310,0.0,7.19,0.46
20121114:0010,0.0,6.97,0.54
20121114:0110,0.0,6.78,0.6
20121114:0210,0.0,6.59,0.67
20121114:0310,0.0,6.4,0.73
20121114:0410,0.0,6.45,0.88
20121114:0510,0.0,6.5,1.03
20121114:0610,0.0,6.55,1.17
20121114:0710,24.96,8.34,0.98
20121114:0810,483.89,10.14,0.79
20121114:0910,688.42,11.94,0.59
20121114:1010,837.12,14.5,0.86
20121114:1110,877.55,17.06,1.12
20121114:1210,862.49,19.62,1.38
20121114:1310,732.25,19.13,1.16
20121114:1410,531.48,18.65,0.95
20121114:1510,36.15,18.16,0.73
20121114:1610,0.0,17.19,0.55
20121114:1710,0.0,16.22,0.36
20121114:1810,0.0,15.25,0.18
20121114:1910,0.0,13.84,0.32
20121114:2010,0.0,12.43,0.46
20121114:2110,0.0,11.02,0.59
20121114:2210,0.0,10.46,0.63
20121114:2310,0.0,9.9,0.66
20121115:0010,0.0,9.33,0.69
20121115:0110,0.0,8.1,0.6
20121115:0210,0.0,6.87,0.51
20121115:0310,0.0,5.64,0.43
20121115:0410,0.0,5.32,0.53
20121115:0510,0.0,5.0,0.63
20121115:0610,0.0,4.68,0.73
20121115:0710,21.52,6.79,0.59
20121115:0810,474.39,8.91,0.45
20121115:0910,656.65,11.03,0.3
20121115:1010,834.56,13.13,0.67
20121115:1110,888.67,15.23,1.03
20121115:1210,860.04,17.34,1.39
20121115:1310,740.3,16.88,1.19
20121115:1410,538.39,16.43,0.98
20121115:1510,32.7,15.97,0.77
20121115:1610,0.0,14.94,0.61
20121115:1710,0.0,13.91,0.45
20121115:1810,0.0,12.89,0.29
20121115:1910,0.0,11.44,0.43
20121115:2010,0.0,9.99,0.57
20121115:2110,0.0,8.55,0.72
20121115:2210,0.0,7.76,0.67
20121115:2310,0.0,6.97,0.62
20121116:0010,0.0,6.18,0.57
20121116:0110,0.0,5.35,0.69
20121116:0210,0.0,4.52,0.8
20121116:0310,0.0,3.68,0.92
20121116:0410,0.0,3.92,1.01
20121116:0510,0.0,4.16,1.09
20121116:0610,0.0,4.4,1.17
20121116:0710,20.65,5.97,0.91
20121116:0810,480.99,7.54,0.64
20121116:0910,685.04,9.12,0.37
20121116:1010,836.61,10.65,0.59
20121116:1110,877.37,12.18,0.81
20121116:1210,862.19,13.72,1.03
20121116:1310,750.43,13.93,0.77
20121116:1410,546.1,14.15,0.51
20121116:1510,33.56,14.36,0.25
20121116:1610,0.0,13.42,0.25
20121116:1710,0.0,12.48,0.25
20121116:1810,0.0,11.54,0.25
20121116:1910,0.0,11.21,0.49
20121116:2010,0.0,10.88,0.74
20121116:2110,0.0,10.55,0.98
20121116:2210,0.0,10.53,1.25
20121116:2310,0.0,10.51,1.52
20121117:0010,0.0,10.49,1.79
20121117:0110,0.0,10.14,1.85
20121117:0210,0.0,9.78,1.91
20121117:0310,0.0,9.42,1.97
20121117:0410,0.0,9.27,1.85
20121117:0510,0.0,9.12,1.73
20121117:0610,0.0,8.97,1.61
20121117:0710,19.79,9.68,1.49
20121117:0810,394.42,10.39,1.37
20121117:0910,649.62,11.1,1.26
20121117:1010,839.15,11.95,1.08
20121117:1110,736.24,12.81,0.9
20121117:1210,810.55,13.67,0.72
20121117:1310,723.21,13.7,0.67
20121117:1410,532.91,13.72,0.62
20121117:1510,34.42,13.75,0.57
20121117:1610,0.0,13.11,0.44
20121117:1710,0.0,12.47,0.32
20121117:1810,0.0,11.83,0.19
20121117:1910,0.0,11.35,0.38
20121117:2010,0.0,10.87,0.57
20121117:2110,0.0,10.4,0.76
20121117:2210,0.0,10.02,0.82
20121117:2310,0.0,9.65,0.89
20121118:0010,0.0,9.27,0.95
20121118:0110,0.0,8.79,0.96
20121118:0210,0.0,8.31,0.96
20121118:0310,0.0,7.83,0.97
20121118:0410,0.0,7.54,0.94
20121118:0510,0.0,7.24,0.92
20121118:0610,0.0,6.94,0.9
20121118:0710,19.79,7.67,0.83
20121118:0810,101.68,8.4,0.77
20121118:0910,352.62,9.14,0.7
20121118:1010,755.65,10.6,0.62
20121118:1110,856.31,12.07,0.53
20121118:1210,843.48,13.54,0.44
20121118:1310,720.3,13.76,0.5
20121118:1410,519.9,13.98,0.55
20121118:1510,24.1,14.2,0.61
20121118:1610,0.0,13.24,0.47
20121118:1710,0.0,12.28,0.33
20121118:1810,0.0,11.33,0.19
20121118:1910,0.0,9.89,0.25
20121118:2010,0.0,8.45,0.3
20121118:2110,0.0,7.02,0.36
20121118:2210,0.0,6.48,0.46
20121118:2310,0.0,5.94,0.56
20121119:0010,0.0,5.39,0.66
20121119:0110,0.0,5.03,0.59
20121119:0210,0.0,4.67,0.52
20121119:0310,0.0,4.31,0.46
20121119:0410,0.0,4.17,0.57
20121119:0510,0.0,4.03,0.68
20121119:0610,0.0,3.89,0.79
20121119:0710,18.07,5.47,0.64
20121119:0810,400.37,7.06,0.5
20121119:0910,685.26,8.65,0.36
20121119:1010,796.13,10.56,0.43
20121119:1110,853.08,12.47,0.51
20121119:1210,840.32,14.38,0.58
20121119:1310,716.54,14.01,0.73
20121119:1410,538.34,13.65,0.87
20121119:1510,32.7,13.28,1.02
20121119:1610,0.0,11.93,0.81
20121119:1710,0.0,10.58,0.6
20121119:1810,0.0,9.24,0.39
20121119:1910,0.0,8.27,0.51
20121119:2010,0.0,7.3,0.64
20121119:2110,0.0,6.34,0.77
20121119:2210,0.0,5.92,0.73
20121119:2310,0.0,5.5,0.69
20121120:0010,0.0,5.08,0.65
20121120:0110,0.0,4.88,0.76
20121120:0210,0.0,4.67,0.87
20121120:0310,0.0,4.46,0.98
20121120:0410,0.0,4.18,1.06
20121120:0510,0.0,3.89,1.14
20121120:0610,0.0,3.61,1.21
20121120:0710,16.35,5.19,1.17
20121120:0810,464.33,6.77,1.13
20121120:0910,699.43,8.36,1.09
20121120:1010,813.87,10.61,0.9
20121120:1110,864.36,12.86,0.71
20121120:1210,843.8,15.12,0.52
20121120:1310,726.78,15.1,0.69
20121120:1410,531.33,15.08,0.86
20121120:1510,29.26,15.06,1.03
20121120:1610,0.0,13.42,0.94
20121120:1710,0.0,11.78,0.85
20121120:1810,0.0,10.14,0.76
20121120:1910,0.0,8.98,1.01
20121120:2010,0.0,7.82,1.26
20121120:2110,0.0,6.66,1.5
20121120:2210,0.0,6.69,1.49
20121120:2310,0.0,6.73,1.48
20121121:0010,0.0,6.76,1.46
20121121:0110,0.0,6.74,1.48
20121121:0210,0.0,6.72,1.5
20121121:0310,0.0,6.7,1.52
20121121:0410,0.0,6.97,1.78
20121121:0510,0.0,7.24,2.04
20121121:0610,0.0,7.51,2.3
20121121:0710,15.49,8.79,2.0
20121121:0810,454.66,10.07,1.71
20121121:0910,513.05,11.36,1.41
20121121:1010,505.25,12.44,1.23
20121121:1110,131.02,13.52,1.06
20121121:1210,134.7,14.61,0.88
20121121:1310,238.38,14.01,1.05
20121121:1410,97.97,13.41,1.22
20121121:1510,41.31,12.81,1.39
20121121:1610,0.0,12.16,1.37
20121121:1710,0.0,11.51,1.34
20121121:1810,0.0,10.87,1.31
20121121:1910,0.0,10.56,1.21
20121121:2010,0.0,10.25,1.12
20121121:2110,0.0,9.95,1.02
20121121:2210,0.0,9.88,1.05
20121121:2310,0.0,9.81,1.08
20121122:0010,0.0,9.73,1.1
20121122:0110,0.0,9.42,1.22
20121122:0210,0.0,9.1,1.34
20121122:0310,0.0,8.78,1.46
20121122:0410,0.0,8.78,1.4
20121122:0510,0.0,8.77,1.34
20121122:0610,0.0,8.76,1.28
20121122:0710,8.61,9.13,1.17
20121122:0810,81.82,9.51,1.06
20121122:0910,154.78,9.89,0.95
20121122:1010,589.37,10.87,1.03
20121122:1110,726.93,11.85,1.12
20121122:1210,630.66,12.83,1.2
20121122:1310,703.26,12.91,1.14
20121122:1410,362.37,13.0,1.07
20121122:1510,39.59,13.08,1.01
20121122:1610,0.0,12.2,0.86
20121122:1710,0.0,11.31,0.71
20121122:1810,0.0,10.43,0.57
20121122:1910,0.0,9.57,0.73
20121122:2010,0.0,8.72,0.9
20121122:2110,0.0,7.87,1.06
20121122:2210,0.0,7.8,1.15
20121122:2310,0.0,7.74,1.25
20121123:0010,0.0,7.67,1.34
20121123:0110,0.0,7.52,1.42
20121123:0210,0.0,7.37,1.5
20121123:0310,0.0,7.21,1.59
20121123:0410,0.0,7.24,1.6
20121123:0510,0.0,7.27,1.6
20121123:0610,0.0,7.3,1.61
20121123:0710,11.19,8.34,1.53
20121123:0810,225.19,9.39,1.44
20121123:0910,448.4,10.44,1.35
20121123:1010,662.45,11.71,1.6
20121123:1110,731.92,12.98,1.86
20121123:1210,494.4,14.26,2.11
20121123:1310,318.17,14.18,1.94
20121123:1410,384.06,14.11,1.76
20121123:1510,36.15,14.03,1.59
20121123:1610,0.0,13.26,1.38
20121123:1710,0.0,12.49,1.18
20121123:1810,0.0,11.73,0.98
20121123:1910,0.0,11.55,1.28
20121123:2010,0.0,11.38,1.59
20121123:2110,0.0,11.21,1.89
20121123:2210,0.0,11.24,2.15
20121123:2310,0.0,11.28,2.41
20121124:0010,0.0,11.31,2.68
20121124:0110,0.0,11.38,2.65
20121124:0210,0.0,11.45,2.62
20121124:0310,0.0,11.51,2.59
20121124:0410,0.0,11.63,2.67
20121124:0510,0.0,11.74,2.75
20121124:0610,0.0,11.86,2.83
20121124:0710,3.44,12.35,2.61
20121124:0810,78.58,12.84,2.39
20121124:0910,312.45,13.34,2.17
20121124:1010,531.8,13.97,2.5
20121124:1110,442.18,14.61,2.84
20121124:1210,236.34,15.25,3.17
20121124:1310,172.03,14.96,3.0
20121124:1410,107.27,14.68,2.83
20121124:1510,32.7,14.39,2.66
20121124:1610,0.0,14.23,2.75
20121124:1710,0.0,14.07,2.84
20121124:1810,0.0,13.91,2.92
20121124:1910,0.0,13.67,2.95
20121124:2010,0.0,13.44,2.97
20121124:2110,0.0,13.21,2.99
20121124:2210,0.0,13.18,3.04
20121124:2310,0.0,13.16,3.09
20121125:0010,0.0,13.13,3.14
20121125:0110,0.0,13.01,2.97
20121125:0210,0.0,12.89,2.79
