time,irradiance,h_sun,temp,wind
20160428:1910,0.0,0.0,12.0,2.26
20160428:2010,0.0,0.0,10.9,1.95
20160428:2110,0.0,0.0,9.79,1.64
20160428:2210,0.0,0.0,9.16,1.64
20160428:2310,0.0,0.0,8.53,1.64
20160429:0010,0.0,0.0,7.9,1.64
20160429:0110,0.0,0.0,7.06,1.43
20160429:0210,0.0,0.0,6.23,1.22
20160429:0310,0.0,0.0,5.39,1.01
20160429:0410,0.0,0.0,5.67,1.08
20160429:0510,31.79,6.08,5.95,1.15
20160429:0610,200.21,16.49,6.22,1.23
20160429:0710,436.55,27.04,8.99,0.91
20160429:0810,661.02,37.34,11.75,0.58
20160429:0910,851.13,46.82,14.51,0.26
20160429:1010,985.55,54.51,15.66,0.94
20160429:1110,1055.36,58.85,16.82,1.62
20160429:1210,1042.96,58.35,17.97,2.3
20160429:1310,961.81,53.2,18.38,2.58
20160429:1410,810.79,45.05,18.79,2.86
20160429:1510,595.94,35.35,19.2,3.14
20160429:1610,363.03,24.96,18.2,2.56
20160429:1710,132.85,14.41,17.19,1.97
20160429:1810,21.19,4.06,16.18,1.38
20160429:1910,0.0,0.0,15.29,1.37
20160429:2010,0.0,0.0,14.39,1.36
20160429:2110,0.0,0.0,13.49,1.35
20160429:2210,0.0,0.0,12.3,1.43
20160429:2310,0.0,0.0,11.12,1.51
20160430:0010,0.0,0.0,9.93,1.59
20160430:0110,0.0,0.0,9.42,1.43
20160430:0210,0.0,0.0,8.92,1.27
20160430:0310,0.0,0.0,8.41,1.12
20160430:0410,0.0,0.0,8.8,1.27
20160430:0510,37.08,6.32,9.2,1.42
20160430:0610,135.23,16.73,9.59,1.57
20160430:0710,240.16,27.28,11.45,2.1
20160430:0810,492.26,37.59,13.3,2.62
20160430:0910,627.02,47.09,15.15,3.14
20160430:1010,651.35,54.8,14.48,3.44
20160430:1110,214.45,59.16,13.81,3.74
20160430:1210,186.48,58.64,13.14,4.04
20160430:1310,132.4,53.45,12.84,3.23
20160430:1410,109.09,45.27,12.54,2.42
20160430:1510,128.67,35.54,12.24,1.61
20160430:1610,43.82,25.15,11.47,1.54
20160430:1710,77.39,14.6,10.7,1.47
20160430:1810,16.78,4.26,9.92,1.39
20160430:1910,0.0,0.0,9.26,1.53
20160430:2010,0.0,0.0,8.6,1.67
20160430:2110,0.0,0.0,7.93,1.81
20160430:2210,0.0,0.0,7.85,2.37
20160430:2310,0.0,0.0,7.77,2.93
20160501:0010,0.0,0.0,7.69,3.49
20160501:0110,0.0,0.0,7.15,3.6
20160501:0210,0.0,0.0,6.62,3.71
20160501:0310,0.0,0.0,6.08,3.82
20160501:0410,0.0,0.0,6.0,4.18
20160501:0510,30.02,6.56,5.92,4.54
20160501:0610,44.75,16.96,5.84,4.9
20160501:0710,76.46,27.52,6.14,5.34
20160501:0810,110.02,37.83,6.45,5.79
20160501:0910,117.48,47.35,6.75,6.23
20160501:1010,95.1,55.09,7.3,5.95
20160501:1110,92.31,59.47,7.86,5.66
20160501:1210,97.9,58.93,8.41,5.38
20160501:1310,91.37,53.7,8.68,5.54
20160501:1410,82.05,45.48,8.94,5.7
20160501:1510,99.77,35.74,9.21,5.86
20160501:1610,61.54,25.34,8.83,5.62
20160501:1710,46.62,14.78,8.45,5.38
20160501:1810,17.66,4.45,8.07,5.14
20160501:1910,0.0,0.0,8.13,4.8
20160501:2010,0.0,0.0,8.18,4.46
20160501:2110,0.0,0.0,8.24,4.11
20160501:2210,0.0,0.0,8.66,4.03
20160501:2310,0.0,0.0,9.09,3.94
20160502:0010,0.0,0.0,9.51,3.86
20160502:0110,0.0,0.0,9.09,3.81
20160502:0210,0.0,0.0,8.66,3.75
20160502:0310,0.0,0.0,8.24,3.7
20160502:0410,0.0,0.0,8.34,4.02
20160502:0510,30.9,6.79,8.44,4.34
20160502:0610,107.15,17.19,8.54,4.66
20160502:0710,187.1,27.74,9.93,4.69
20160502:0810,331.62,38.07,11.32,4.72
20160502:0910,477.92,47.6,12.71,4.74
20160502:1010,662.05,55.37,14.34,4.87
20160502:1110,968.95,59.77,15.96,5.0
20160502:1210,858.65,59.22,17.59,5.13
20160502:1310,830.61,53.95,18.13,5.13
20160502:1410,769.54,45.69,18.66,5.13
20160502:1510,583.67,35.93,19.2,5.13
20160502:1610,345.35,25.52,18.4,4.64
20160502:1710,134.1,14.97,17.6,4.15
20160502:1810,25.61,4.65,16.8,3.66
20160502:1910,0.0,0.0,15.85,3.47
20160502:2010,0.0,0.0,14.9,3.28
20160502:2110,0.0,0.0,13.95,3.09
20160502:2210,0.0,0.0,13.52,2.9
20160502:2310,0.0,0.0,13.09,2.7
20160503:0010,0.0,0.0,12.66,2.51
20160503:0110,0.0,0.0,12.07,2.52
20160503:0210,0.0,0.0,11.47,2.54
20160503:0310,0.0,0.0,10.88,2.55
20160503:0410,0.0,0.0,10.96,2.96
20160503:0510,32.67,7.02,11.04,3.36
20160503:0610,201.96,17.41,11.12,3.77
20160503:0710,249.08,27.97,12.36,4.03
20160503:0810,117.48,38.3,13.6,4.29
20160503:0910,141.72,47.85,14.84,4.55
20160503:1010,379.9,55.65,15.52,4.77
20160503:1110,93.24,60.07,16.19,4.98
20160503:1210,317.45,59.5,16.87,5.2
20160503:1310,335.63,54.19,16.56,5.34
20160503:1410,365.97,45.9,16.25,5.49
20160503:1510,421.89,36.12,15.94,5.63
20160503:1610,271.72,25.7,14.97,5.27
20160503:1710,55.01,15.15,14.01,4.92
20160503:1810,29.14,4.84,13.04,4.57
20160503:1910,0.0,0.0,12.35,4.34
20160503:2010,0.0,0.0,11.65,4.11
20160503:2110,0.0,0.0,10.96,3.89
20160503:2210,0.0,0.0,10.81,3.67
20160503:2310,0.0,0.0,10.65,3.46
20160504:0010,0.0,0.0,10.5,3.24
20160504:0110,0.0,0.0,9.91,3.03
20160504:0210,0.0,0.0,9.31,2.82
20160504:0310,0.0,0.0,8.72,2.61
20160504:0410,0.0,0.0,8.73,2.72
20160504:0510,37.08,7.24,8.74,2.83
20160504:0610,207.43,17.63,8.75,2.94
20160504:0710,252.79,28.18,10.71,2.8
20160504:0810,655.01,38.53,12.67,2.67
20160504:0910,841.24,48.1,14.63,2.54
20160504:1010,982.81,55.92,16.13,2.46
20160504:1110,1039.38,60.36,17.64,2.38
20160504:1210,1027.05,59.78,19.14,2.3
20160504:1310,940.21,54.44,19.61,2.51
20160504:1410,797.4,46.11,20.07,2.72
20160504:1510,590.95,36.31,20.54,2.92
20160504:1610,359.2,25.88,19.69,2.46
20160504:1710,136.11,15.34,18.85,2.0
20160504:1810,29.14,5.03,18.0,1.53
20160504:1910,0.0,0.0,16.45,1.66
20160504:2010,0.0,0.0,14.9,1.78
20160504:2110,0.0,0.0,13.35,1.9
20160504:2210,0.0,0.0,12.58,1.76
20160504:2310,0.0,0.0,11.81,1.61
20160505:0010,0.0,0.0,11.04,1.46
20160505:0110,0.0,0.0,10.3,1.47
20160505:0210,0.0,0.0,9.56,1.48
20160505:0310,0.0,0.0,8.82,1.49
20160505:0410,0.0,0.0,9.08,1.58
20160505:0510,38.85,7.46,9.34,1.67
20160505:0610,210.82,17.84,9.61,1.77
20160505:0710,444.67,28.4,12.71,1.79
20160505:0810,655.78,38.75,15.82,1.81
20160505:0910,841.84,48.34,18.92,1.83
20160505:1010,976.93,56.19,20.28,2.18
20160505:1110,1033.36,60.65,21.64,2.53
20160505:1210,1019.97,60.05,23.0,2.88
20160505:1310,940.62,54.67,23.32,2.69
20160505:1410,793.3,46.32,23.65,2.5
20160505:1510,587.52,36.49,23.97,2.3
20160505:1610,359.98,26.06,22.83,2.05
20160505:1710,137.13,15.52,21.68,1.8
20160505:1810,30.9,5.22,20.54,1.54
20160505:1910,0.0,0.0,19.08,1.6
20160505:2010,0.0,0.0,17.61,1.66
20160505:2110,0.0,0.0,16.15,1.72
20160505:2210,0.0,0.0,15.54,1.85
20160505:2310,0.0,0.0,14.92,1.97
20160506:0010,0.0,0.0,14.31,2.1
20160506:0110,0.0,0.0,13.44,2.03
20160506:0210,0.0,0.0,12.57,1.97
20160506:0310,0.0,0.0,11.7,1.9
20160506:0410,0.0,0.0,12.0,1.93
20160506:0510,42.38,7.68,12.3,1.95
20160506:0610,210.34,18.05,12.61,1.97
20160506:0710,443.72,28.6,14.96,2.09
20160506:0810,657.65,38.96,17.32,2.21
20160506:0910,832.5,48.57,19.68,2.33
20160506:1010,977.43,56.45,20.68,2.6
20160506:1110,1027.47,60.93,21.69,2.86
20160506:1210,1020.44,60.33,22.69,3.13
20160506:1310,939.93,54.91,22.78,2.91
20160506:1410,789.25,46.52,22.87,2.7
20160506:1510,585.2,36.68,22.96,2.48
20160506:1610,357.23,26.24,21.91,2.11
20160506:1710,136.8,15.69,20.86,1.74
20160506:1810,31.79,5.41,19.81,1.37
20160506:1910,0.0,0.0,18.52,1.47
20160506:2010,0.0,0.0,17.22,1.58
20160506:2110,0.0,0.0,15.93,1.68
20160506:2210,0.0,0.0,15.57,1.81
20160506:2310,0.0,0.0,15.2,1.93
20160507:0010,0.0,0.0,14.84,2.06
20160507:0110,0.0,0.0,14.15,2.07
20160507:0210,0.0,0.0,13.46,2.08
20160507:0310,0.0,0.0,12.77,2.1
20160507:0410,0.0,0.0,12.96,1.99
20160507:0510,45.91,7.89,13.15,1.88
20160507:0610,206.38,18.25,13.34,1.77
20160507:0710,412.61,28.81,15.47,2.05
20160507:0810,588.23,39.17,17.61,2.34
20160507:0910,744.28,48.8,19.74,2.62
20160507:1010,942.26,56.71,20.68,2.8
20160507:1110,1007.6,61.21,21.62,2.99
20160507:1210,989.22,60.59,22.56,3.17
20160507:1310,912.34,55.14,22.74,2.94
20160507:1410,757.59,46.72,22.91,2.71
20160507:1510,528.12,36.86,23.09,2.48
20160507:1610,252.32,26.41,22.15,1.97
20160507:1710,102.57,15.87,21.22,1.46
20160507:1810,30.9,5.59,20.28,0.95
20160507:1910,0.0,0.0,19.1,1.17
20160507:2010,0.0,0.0,17.92,1.39
20160507:2110,0.0,0.0,16.74,1.61
20160507:2210,0.0,0.0,16.03,1.85
20160507:2310,0.0,0.0,15.32,2.08
20160508:0010,0.0,0.0,14.61,2.32
20160508:0110,0.0,0.0,13.95,2.23
20160508:0210,0.0,0.0,13.28,2.15
20160508:0310,0.0,0.0,12.62,2.07
20160508:0410,0.0,0.0,12.95,2.08
20160508:0510,45.91,8.09,13.28,2.09
20160508:0610,211.89,18.45,13.61,2.1
20160508:0710,422.81,29.0,15.85,2.42
20160508:0810,662.75,39.38,18.1,2.74
20160508:0910,782.35,49.02,20.35,3.06
20160508:1010,755.73,56.96,21.05,3.43
20160508:1110,871.04,61.48,21.76,3.8
20160508:1210,969.43,60.85,22.46,4.17
20160508:1310,929.02,55.37,22.56,4.09
20160508:1410,762.04,46.92,22.66,4.01
20160508:1510,441.35,37.04,22.76,3.93
20160508:1610,224.93,26.59,21.4,3.23
20160508:1710,66.2,16.05,20.04,2.53
20160508:1810,25.61,5.78,18.68,1.83
20160508:1910,0.0,0.0,17.93,1.87
20160508:2010,0.0,0.0,17.19,1.9
20160508:2110,0.0,0.0,16.44,1.93
20160508:2210,0.0,0.0,16.34,2.03
20160508:2310,0.0,0.0,16.25,2.12
20160509:0010,0.0,0.0,16.15,2.22
20160509:0110,0.0,0.0,15.81,2.25
20160509:0210,0.0,0.0,15.47,2.28
20160509:0310,0.0,0.0,15.13,2.3
20160509:0410,0.0,0.0,15.08,2.46
20160509:0510,41.5,8.29,15.03,2.63
20160509:0610,92.1,18.64,14.99,2.79
20160509:0710,53.15,29.2,16.46,2.95
20160509:0810,124.01,39.58,17.93,3.11
20160509:0910,319.95,49.24,19.4,3.27
20160509:1010,357.47,57.2,20.72,3.67
20160509:1110,402.65,61.75,22.04,4.08
20160509:1210,262.29,61.11,23.36,4.48
20160509:1310,235.9,55.59,23.07,4.42
20160509:1410,60.61,47.11,22.77,4.36
20160509:1510,155.71,37.22,22.48,4.3
20160509:1610,82.98,26.76,20.92,3.78
20160509:1710,35.43,16.22,19.35,3.26
20160509:1810,17.66,5.96,17.79,2.74
20160509:1910,0.0,0.0,17.35,2.78
20160509:2010,0.0,0.0,16.91,2.82
20160509:2110,0.0,0.0,16.47,2.86
20160509:2210,0.0,0.0,16.43,2.86
20160509:2310,0.0,0.0,16.4,2.86
20160510:0010,0.0,0.0,16.36,2.86
20160510:0110,0.0,0.0,16.31,2.85
20160510:0210,0.0,0.0,16.26,2.85
20160510:0310,0.0,0.0,16.21,2.84
20160510:0410,0.0,0.0,16.03,2.95
20160510:0510,15.01,8.48,15.85,3.06
20160510:0610,166.79,18.83,15.68,3.17
20160510:0710,185.22,29.38,16.82,3.81
20160510:0810,268.18,39.77,17.97,4.45
20160510:0910,430.02,49.45,19.11,5.09
20160510:1010,411.48,57.44,20.29,4.97
20160510:1110,838.17,62.01,21.47,4.84
20160510:1210,995.57,61.37,22.65,4.72
20160510:1310,895.23,55.81,22.81,4.43
20160510:1410,689.28,47.3,22.96,4.15
20160510:1510,486.7,37.39,23.12,3.86
20160510:1610,305.88,26.93,22.25,3.03
20160510:1710,137.14,16.39,21.38,2.2
20160510:1810,29.14,6.14,20.51,1.37
20160510:1910,0.0,0.0,19.51,1.47
20160510:2010,0.0,0.0,18.5,1.58
20160510:2110,0.0,0.0,17.5,1.68
20160510:2210,0.0,0.0,17.14,1.66
20160510:2310,0.0,0.0,16.78,1.65
20160511:0010,0.0,0.0,16.42,1.63
20160511:0110,0.0,0.0,15.87,1.37
20160511:0210,0.0,0.0,15.31,1.1
20160511:0310,0.0,0.0,14.76,0.84
20160511:0410,0.0,0.0,14.57,1.18
20160511:0510,17.66,8.67,14.38,1.52
20160511:0610,31.7,19.01,14.19,1.86
20160511:0710,58.74,29.56,14.15,1.78
20160511:0810,78.32,39.96,14.12,1.71
20160511:0910,141.72,49.66,14.08,1.63
20160511:1010,120.28,57.67,14.35,1.59
20160511:1110,307.95,62.27,14.63,1.55
20160511:1210,113.75,61.62,14.9,1.52
20160511:1310,338.52,56.03,16.08,1.79
20160511:1410,329.7,47.49,17.27,2.07
20160511:1510,305.97,37.57,18.45,2.34
20160511:1610,118.41,27.1,17.97,2.14
20160511:1710,142.89,16.56,17.49,1.94
20160511:1810,7.06,6.32,17.01,1.74
20160511:1910,0.0,0.0,16.64,2.06
20160511:2010,0.0,0.0,16.27,2.37
20160511:2110,0.0,0.0,15.9,2.69
20160511:2210,0.0,0.0,15.78,2.74
20160511:2310,0.0,0.0,15.65,2.8
20160512:0010,0.0,0.0,15.53,2.86
20160512:0110,0.0,0.0,14.52,2.36
20160512:0210,0.0,0.0,13.5,1.87
20160512:0310,0.0,0.0,12.49,1.38
20160512:0410,0.0,0.0,12.66,1.54
20160512:0510,34.43,8.86,12.83,1.7
20160512:0610,82.98,19.19,13.01,1.86
20160512:0710,60.61,29.74,13.46,1.88
20160512:0810,104.43,40.14,13.92,1.89
20160512:0910,110.95,49.86,14.37,1.9
20160512:1010,96.04,57.9,15.25,2.04
20160512:1110,169.7,62.52,16.14,2.18
20160512:1210,142.66,61.86,17.02,2.32
20160512:1310,99.77,56.24,17.23,2.43
20160512:1410,103.5,47.68,17.45,2.54
20160512:1510,92.31,37.74,17.66,2.65
20160512:1610,58.74,27.26,17.34,2.32
20160512:1710,59.67,16.73,17.01,2.0
20160512:1810,14.13,6.5,16.69,1.67
20160512:1910,0.0,0.0,16.02,1.76
20160512:2010,0.0,0.0,15.35,1.85
20160512:2110,0.0,0.0,14.68,1.94
20160512:2210,0.0,0.0,14.3,1.8
20160512:2310,0.0,0.0,13.93,1.65
20160513:0010,0.0,0.0,13.55,1.5
20160513:0110,0.0,0.0,13.1,1.54
20160513:0210,0.0,0.0,12.64,1.59
20160513:0310,0.0,0.0,12.19,1.63
20160513:0410,0.0,0.0,12.35,1.68
20160513:0510,22.07,9.03,12.51,1.73
20160513:0610,76.46,19.36,12.67,1.78
20160513:0710,60.61,29.91,13.42,2.18
20160513:0810,129.6,40.32,14.18,2.58
20160513:0910,165.97,50.05,14.94,2.98
20160513:1010,143.59,58.12,15.01,3.06
20160513:1110,442.81,62.77,15.07,3.14
20160513:1210,591.71,62.1,15.14,3.21
20160513:1310,91.37,56.45,15.6,3.49
20160513:1410,445.29,47.86,16.06,3.77
20160513:1510,449.83,37.91,16.52,4.06
20160513:1610,229.45,27.43,15.99,3.67
20160513:1710,139.69,16.9,15.45,3.28
20160513:1810,34.43,6.67,14.92,2.9
20160513:1910,0.0,0.0,14.78,2.67
20160513:2010,0.0,0.0,14.65,2.44
20160513:2110,0.0,0.0,14.51,2.21
20160513:2210,0.0,0.0,14.62,2.18
20160513:2310,0.0,0.0,14.73,2.16
20160514:0010,0.0,0.0,14.84,2.14
20160514:0110,0.0,0.0,14.72,2.4
20160514:0210,0.0,0.0,14.59,2.66
20160514:0310,0.0,0.0,14.46,2.92
20160514:0410,0.0,0.0,14.48,3.28
20160514:0510,25.61,9.21,14.5,3.64
20160514:0610,53.15,19.53,14.52,4.0
20160514:0710,78.32,30.07,15.22,4.18
20160514:0810,91.37,40.49,15.93,4.37
20160514:0910,104.43,50.24,16.64,4.55
20160514:1010,660.2,58.34,17.16,4.6
20160514:1110,238.69,63.01,17.67,4.65
20160514:1210,192.07,62.34,18.19,4.7
20160514:1310,686.95,56.66,18.36,4.95
20160514:1410,671.94,48.04,18.53,5.2
20160514:1510,490.88,38.07,18.7,5.45
20160514:1610,221.55,27.59,17.81,5.09
20160514:1710,97.24,17.06,16.93,4.74
20160514:1810,28.25,6.85,16.04,4.39
20160514:1910,0.0,0.0,15.3,4.3
20160514:2010,0.0,0.0,14.56,4.22
20160514:2110,0.0,0.0,13.82,4.14
20160514:2210,0.0,0.0,13.53,4.16
20160514:2310,0.0,0.0,13.24,4.18
20160515:0010,0.0,0.0,12.95,4.21
20160515:0110,0.0,0.0,11.85,4.3
20160515:0210,0.0,0.0,10.75,4.4
20160515:0310,0.0,0.0,9.65,4.5
20160515:0410,0.0,0.0,9.43,4.47
20160515:0510,40.61,9.37,9.21,4.45
20160515:0610,134.13,19.69,9.0,4.43
20160515:0710,403.32,30.23,10.06,4.46
20160515:0810,519.23,40.65,11.13,4.5
20160515:0910,717.08,50.42,12.19,4.54
20160515:1010,809.92,58.55,13.24,4.64
20160515:1110,826.32,63.24,14.29,4.74
20160515:1210,810.16,62.57,15.34,4.84
20160515:1310,834.37,56.86,15.47,4.89
20160515:1410,737.88,48.22,15.59,4.93
20160515:1510,574.47,38.24,15.72,4.98
20160515:1610,363.93,27.75,14.87,4.68
20160515:1710,148.61,17.23,14.01,4.37
20160515:1810,41.5,7.02,13.16,4.07
20160515:1910,0.0,0.0,12.31,3.7
20160515:2010,0.0,0.0,11.46,3.32
20160515:2110,0.0,0.0,10.61,2.95
20160515:2210,0.0,0.0,10.29,2.82
20160515:2310,0.0,0.0,9.98,2.69
20160516:0010,0.0,0.0,9.66,2.57
20160516:0110,0.0,0.0,8.95,2.55
20160516:0210,0.0,0.0,8.24,2.53
20160516:0310,0.0,0.0,7.53,2.51
20160516:0410,0.0,0.0,7.79,2.68
20160516:0510,49.44,9.54,8.05,2.85
20160516:0610,223.8,19.84,8.32,3.02
20160516:0710,449.06,30.39,9.94,3.13
20160516:0810,655.61,40.81,11.57,3.23
20160516:0910,834.94,50.59,13.19,3.34
20160516:1010,936.68,58.75,14.4,3.4
20160516:1110,879.11,63.47,15.61,3.46
20160516:1210,856.69,62.79,16.82,3.52
20160516:1310,388.17,57.06,17.14,3.57
20160516:1410,548.82,48.4,17.46,3.63
20160516:1510,280.04,38.4,17.78,3.68
20160516:1610,189.73,27.9,17.02,3.6
20160516:1710,92.18,17.39,16.26,3.53
20160516:1810,33.55,7.19,15.5,3.45
20160516:1910,0.0,0.0,14.68,3.22
20160516:2010,0.0,0.0,13.85,3.0
20160516:2110,0.0,0.0,13.03,2.77
20160516:2210,0.0,0.0,12.66,2.6
20160516:2310,0.0,0.0,12.3,2.43
20160517:0010,0.0,0.0,11.93,2.26
20160517:0110,0.0,0.0,11.1,2.23
20160517:0210,0.0,0.0,10.26,2.2
20160517:0310,0.0,0.0,9.43,2.17
20160517:0410,0.0,0.0,9.86,2.32
20160517:0510,57.39,9.69,10.29,2.48
20160517:0610,222.18,19.99,10.73,2.63
20160517:0710,450.31,30.53,12.41,2.58
20160517:0810,645.0,40.97,14.1,2.53
20160517:0910,723.49,50.76,15.79,2.48
20160517:1010,791.38,58.95,16.81,2.48
20160517:1110,820.07,63.7,17.82,2.47
20160517:1210,869.5,63.02,18.84,2.47
20160517:1310,835.13,57.26,19.32,2.35
20160517:1410,697.32,48.57,19.8,2.23
20160517:1510,525.88,38.56,20.28,2.11
20160517:1610,344.61,28.06,19.65,1.9
20160517:1710,150.41,17.54,19.03,1.69
20160517:1810,43.26,7.35,18.4,1.48
20160517:1910,0.0,0.0,16.92,1.56
20160517:2010,0.0,0.0,15.45,1.64
20160517:2110,0.0,0.0,13.97,1.72
20160517:2210,0.0,0.0,13.46,1.31
20160517:2310,0.0,0.0,12.96,0.9
20160518:0010,0.0,0.0,12.45,0.48
20160518:0110,0.0,0.0,11.76,0.47
20160518:0210,0.0,0.0,11.06,0.46
20160518:0310,0.0,0.0,10.36,0.44
20160518:0410,0.0,0.0,11.12,0.76
20160518:0510,60.04,9.84,11.88,1.08
20160518:0610,187.26,20.13,12.65,1.39
20160518:0710,237.95,30.68,15.02,1.91
20160518:0810,337.66,41.12,17.39,2.43
20160518:0910,712.88,50.93,19.76,2.95
20160518:1010,929.62,59.14,20.44,3.43
20160518:1110,773.73,63.91,21.12,3.91
20160518:1210,663.28,63.23,21.8,4.39
20160518:1310,625.6,57.45,21.32,4.31
20160518:1410,372.69,48.74,20.84,4.24
20160518:1510,108.16,38.71,20.36,4.17
20160518:1610,253.39,28.21,19.37,3.43
20160518:1710,30.77,17.7,18.39,2.69
20160518:1810,7.06,7.51,17.4,1.94
20160518:1910,0.0,0.0,16.58,1.83
20160518:2010,0.0,0.0,15.77,1.72
20160518:2110,0.0,0.0,14.95,1.61
20160518:2210,0.0,0.0,14.56,1.76
20160518:2310,0.0,0.0,14.16,1.91
20160519:0010,0.0,0.0,13.77,2.06
20160519:0110,0.0,0.0,13.13,1.99
20160519:0210,0.0,0.0,12.49,1.93
20160519:0310,0.0,0.0,11.85,1.86
20160519:0410,0.0,0.0,11.92,2.21
20160519:0510,40.61,9.99,11.98,2.55
20160519:0610,31.7,20.27,12.05,2.9
20160519:0710,119.35,30.81,12.41,3.25
20160519:0810,310.3,41.26,12.78,3.6
20160519:0910,143.59,51.09,13.15,3.96
20160519:1010,545.78,59.32,13.66,4.08
20160519:1110,236.83,64.13,14.18,4.21
20160519:1210,128.67,63.45,14.69,4.33
20160519:1310,114.68,57.63,14.84,4.65
20160519:1410,103.5,48.9,14.99,4.97
20160519:1510,511.54,38.87,15.14,5.3
20160519:1610,219.6,28.36,14.61,5.02
20160519:1710,148.45,17.85,14.07,4.74
20160519:1810,32.67,7.68,13.54,4.47
20160519:1910,0.0,0.0,13.06,4.06
20160519:2010,0.0,0.0,12.59,3.65
20160519:2110,0.0,0.0,12.11,3.24
20160519:2210,0.0,0.0,12.09,3.18
20160519:2310,0.0,0.0,12.06,3.12
20160520:0010,0.0,0.0,12.04,3.06
20160520:0110,0.0,0.0,11.58,2.85
20160520:0210,0.0,0.0,11.11,2.63
20160520:0310,0.0,0.0,10.65,2.41
20160520:0410,0.0,0.0,10.9,2.4
20160520:0510,63.57,10.13,11.15,2.39
20160520:0610,184.14,20.41,11.4,2.37
20160520:0710,411.53,30.94,13.09,2.38
20160520:0810,623.34,41.4,14.79,2.38
20160520:0910,770.37,51.24,16.48,2.39
20160520:1010,841.52,59.5,17.69,2.29
20160520:1110,781.24,64.33,18.89,2.19
20160520:1210,695.99,63.65,20.1,2.1
20160520:1310,807.06,57.82,20.87,2.23
20160520:1410,628.32,49.07,21.63,2.37
20160520:1510,562.53,39.02,22.4,2.51
20160520:1610,349.94,28.51,21.68,2.19
20160520:1710,152.61,18.0,20.97,1.88
20160520:1810,48.56,7.83,20.25,1.56
20160520:1910,0.0,0.0,18.68,1.64
20160520:2010,0.0,0.0,17.12,1.71
20160520:2110,0.0,0.0,15.55,1.79
20160520:2210,0.0,0.0,15.16,1.5
20160520:2310,0.0,0.0,14.76,1.2
20160521:0010,0.0,0.0,14.37,0.91
20160521:0110,0.0,0.0,13.65,0.81
20160521:0210,0.0,0.0,12.93,0.71
20160521:0310,0.0,0.0,12.21,0.61
20160521:0410,0.0,0.0,13.1,0.85
20160521:0510,46.8,10.26,13.98,1.09
20160521:0610,226.26,20.53,14.87,1.32
20160521:0710,458.18,31.07,17.5,1.65
20160521:0810,656.79,41.53,20.14,1.98
20160521:0910,834.47,51.38,22.77,2.3
20160521:1010,975.59,59.67,23.76,2.71
20160521:1110,1028.5,64.53,24.75,3.11
20160521:1210,1022.12,63.85,25.74,3.52
20160521:1310,928.34,58.0,26.31,3.6
20160521:1410,791.39,49.23,26.89,3.69
20160521:1510,592.97,39.17,27.46,3.78
20160521:1610,369.51,28.66,26.22,3.19
20160521:1710,154.76,18.15,24.99,2.59
20160521:1810,41.5,7.99,23.75,2.0
20160521:1910,0.0,0.0,22.29,1.95
20160521:2010,0.0,0.0,20.83,1.9
20160521:2110,0.0,0.0,19.37,1.85
20160521:2210,0.0,0.0,18.85,2.0
20160521:2310,0.0,0.0,18.33,2.15
20160522:0010,0.0,0.0,17.81,2.3
20160522:0110,0.0,0.0,17.31,2.35
20160522:0210,0.0,0.0,16.81,2.4
20160522:0310,0.0,0.0,16.31,2.46
20160522:0410,0.0,0.0,16.55,2.61
20160522:0510,60.92,10.39,16.79,2.77
20160522:0610,212.42,20.65,17.04,2.92
20160522:0710,48.48,31.19,18.32,3.47
20160522:0810,298.65,41.65,19.61,4.01
20160522:0910,326.49,51.52,20.9,4.55
20160522:1010,159.44,59.84,21.49,4.89
20160522:1110,333.79,64.73,22.08,5.22
20160522:1210,533.47,64.05,22.67,5.56
20160522:1310,256.62,58.17,22.08,5.49
20160522:1410,388.35,49.38,21.5,5.43
20160522:1510,68.06,39.32,20.91,5.37
20160522:1610,48.48,28.8,19.03,4.43
20160522:1710,27.04,18.3,17.16,3.5
20160522:1810,8.83,8.14,15.28,2.57
20160522:1910,0.0,0.0,14.65,2.37
20160522:2010,0.0,0.0,14.02,2.18
20160522:2110,0.0,0.0,13.39,1.99
20160522:2210,0.0,0.0,13.23,2.23
20160522:2310,0.0,0.0,13.08,2.46
20160523:0010,0.0,0.0,12.92,2.7
20160523:0110,0.0,0.0,12.0,2.49
20160523:0210,0.0,0.0,11.07,2.28
20160523:0310,0.0,0.0,10.14,2.07
20160523:0410,0.0,0.0,10.27,2.46
20160523:0510,53.86,10.52,10.39,2.84
20160523:0610,55.94,20.77,10.52,3.23
20160523:0710,89.51,31.3,11.13,3.52
20160523:0810,120.28,41.77,11.75,3.81
20160523:0910,110.02,51.66,12.36,4.1
20160523:1010,109.09,60.0,13.23,4.28
20160523:1110,147.32,64.92,14.11,4.46
20160523:1210,77.39,64.24,14.98,4.65
20160523:1310,109.09,58.35,14.8,4.65
20160523:1410,77.39,49.53,14.63,4.65
20160523:1510,81.12,39.46,14.45,4.65
20160523:1610,73.66,28.94,13.92,4.43
20160523:1710,87.11,18.44,13.38,4.21
20160523:1810,14.13,8.29,12.85,3.99
20160523:1910,0.0,0.0,12.4,3.71
20160523:2010,0.0,0.0,11.95,3.43
20160523:2110,0.0,0.0,11.5,3.14
20160523:2210,0.0,0.0,11.49,3.16
20160523:2310,0.0,0.0,11.49,3.17
20160524:0010,0.0,0.0,11.48,3.19
20160524:0110,0.0,0.0,11.31,3.14
