,load,temp,pv,irrad,netload,Winter,Spring,Summer,Autumn,Hour0,Hour1,Hour2,Hour3,Hour4,Hour5,Hour6,Hour7,Hour8,Hour9,Hour10,Hour11,Hour12,Hour13,Hour14,Hour15,Hour16,Hour17,Hour18,Hour19,Hour20,Hour21,Hour22,Hour23
2012-07-10 06:00:00,1.51,20.245,0.0,6.7,1.51,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-10 07:00:00,1.35,20.294,0.0,7.062,1.35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-10 08:00:00,2.395,20.769,0.0,19.982,2.395,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-10 09:00:00,3.091,22.857,0.02,69.168,3.071,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-10 10:00:00,3.176,24.683,0.0334,278.503,3.1426,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-10 11:00:00,1.835,27.138,0.0531,444.853,1.7819,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-10 12:00:00,2.304,28.424,0.1269,554.687,2.1771,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-07-10 13:00:00,1.379,29.81,0.3666,703.822,1.0124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-07-10 14:00:00,1.458,30.74,0.4134,473.322,1.0446,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-07-10 15:00:00,1.47,32.108,0.3731,652.192,1.0969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-07-10 16:00:00,2.261,32.949,0.5534,832.812,1.7076,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-07-10 17:00:00,2.067,33.468,0.62,790.405,1.447,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-07-10 18:00:00,1.913,32.66,0.58,691.57,1.333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-07-10 19:00:00,2.16,31.478,0.4334,247.044,1.7266,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-07-10 20:00:00,2.962,30.184,0.0931,115.693,2.8689,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-07-10 21:00:00,2.336,27.301,0.0534,35.865,2.2826,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-07-10 22:00:00,1.961,23.633,0.0,11.107,1.961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-07-10 23:00:00,1.54,21.249,0.0,5.994,1.54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-07-11 00:00:00,1.863,20.538,0.0,6.669,1.863,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-11 01:00:00,1.3,20.78,0.0,6.72,1.3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-11 02:00:00,1.266,20.051,0.0,6.712,1.266,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-11 03:00:00,1.166,20.09,0.0,6.623,1.166,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-11 04:00:00,1.071,19.446,0.0,6.558,1.071,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-11 05:00:00,1.458,19.12,0.0,6.622,1.458,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-11 06:00:00,1.619,18.918,0.0,6.626,1.619,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-11 07:00:00,1.434,18.899,0.0,6.711,1.434,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-11 08:00:00,1.641,18.714,0.0,13.978,1.641,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-11 09:00:00,2.335,18.701,0.04,20.956,2.295,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-11 10:00:00,2.708,18.886,0.0066,68.463,2.7014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-11 11:00:00,1.971,19.181,0.0534,85.596,1.9176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-11 12:00:00,1.847,19.949,0.1,162.753,1.747,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-07-11 13:00:00,1.878,21.309,0.1534,216.375,1.7246,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-07-11 14:00:00,1.717,23.364,0.18,310.958,1.537,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-07-11 15:00:00,1.752,24.343,0.3531,538.277,1.3989,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-07-11 16:00:00,2.493,25.708,0.3934,687.318,2.0996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-07-11 17:00:00,1.71,26.55,0.6066,845.083,1.1034,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-07-11 18:00:00,2.662,26.974,0.6469,767.873,2.0151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-07-11 19:00:00,1.719,26.531,0.5866,659.28,1.1324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-07-11 20:00:00,1.808,25.658,0.4934,461.607,1.3146,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-07-11 21:00:00,2.463,24.103,0.28,264.057,2.183,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-07-11 22:00:00,2.24,23.065,0.1066,54.447,2.1334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-07-11 23:00:00,1.911,22.346,0.0,8.924,1.911,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-07-12 00:00:00,1.278,21.74,0.0,6.74,1.278,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-12 01:00:00,1.195,21.14,0.0,6.708,1.195,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-12 02:00:00,1.216,19.925,0.0,6.669,1.216,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-12 03:00:00,1.109,18.116,0.0,6.554,1.109,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-12 04:00:00,1.256,17.438,0.0,6.602,1.256,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-12 05:00:00,1.291,16.557,0.0,6.61,1.291,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-12 06:00:00,1.707,16.125,0.0,6.54,1.707,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-12 07:00:00,2.189,15.54,0.0,6.896,2.189,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-12 08:00:00,2.196,16.063,0.0066,15.263,2.1894,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-12 09:00:00,2.263,18.999,0.0334,57.872,2.2296,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-12 10:00:00,2.292,20.602,0.0134,312.805,2.2786,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-12 11:00:00,1.864,22.507,0.0466,450.007,1.8174,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-12 12:00:00,3.378,24.478,0.1134,628.252,3.2646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-07-12 13:00:00,3.633,25.628,0.4266,739.955,3.2064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-07-12 14:00:00,1.543,27.197,0.5134,821.495,1.0296,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-07-12 15:00:00,1.735,27.86,0.5931,859.273,1.1419,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-07-12 16:00:00,2.106,28.086,0.6,689.772,1.506,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-07-12 17:00:00,1.829,29.035,0.4869,687.665,1.3421,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-07-12 18:00:00,2.097,29.286,0.6,698.918,1.497,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-07-12 19:00:00,1.641,29.114,0.54,567.508,1.101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-07-12 20:00:00,2.144,28.538,0.4331,415.35,1.7109,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-07-12 21:00:00,2.113,27.377,0.2669,250.743,1.8461,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-07-12 22:00:00,1.685,26.085,0.0866,70.639,1.5984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-07-12 23:00:00,1.954,25.346,0.0,9.039,1.954,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-07-13 00:00:00,1.531,24.364,0.0,6.804,1.531,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-13 01:00:00,1.468,22.241,0.04,6.76,1.428,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-13 02:00:00,1.343,20.979,0.0,6.687,1.343,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-13 03:00:00,1.179,20.152,0.0,6.68,1.179,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-13 04:00:00,1.271,19.108,0.0,6.7,1.271,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-13 05:00:00,1.262,18.627,0.0,6.677,1.262,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-13 06:00:00,1.319,18.32,0.0,6.574,1.319,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-13 07:00:00,1.49,17.927,0.0,6.908,1.49,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-13 08:00:00,2.311,18.182,0.0,16.623,2.311,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-13 09:00:00,2.842,20.446,0.0,56.552,2.842,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-13 10:00:00,2.01,22.565,0.02,307.855,1.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-13 11:00:00,4.409,24.385,0.04,469.398,4.369,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-13 12:00:00,3.276,25.716,0.1066,619.95,3.1694,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-07-13 13:00:00,2.433,26.921,0.4334,741.613,1.9996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-07-13 14:00:00,1.376,28.123,0.52,825.453,0.856,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-07-13 15:00:00,1.186,28.855,0.6134,876.833,0.5726,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-07-13 16:00:00,2.196,29.275,0.6531,882.4,1.5429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-07-13 17:00:00,1.468,29.3,0.66,813.062,0.808,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-07-13 18:00:00,1.606,29.3,0.6134,706.562,0.9926,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-07-13 19:00:00,1.226,29.019,0.5666,577.072,0.6594,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-07-13 20:00:00,1.234,28.438,0.4334,431.775,0.8006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-07-13 21:00:00,1.643,26.811,0.2734,263.975,1.3696,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-07-13 22:00:00,1.432,24.736,0.1066,70.341,1.3254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-07-13 23:00:00,1.521,22.915,0.0,8.384,1.521,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-07-14 00:00:00,1.346,21.584,0.0,6.765,1.346,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-14 01:00:00,0.991,20.939,0.0,6.641,0.991,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-14 02:00:00,0.984,19.87,0.0,6.706,0.984,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-14 03:00:00,0.987,18.77,0.0,6.651,0.987,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-14 04:00:00,0.874,17.707,0.0,6.634,0.874,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-14 05:00:00,1.173,17.04,0.0,6.545,1.173,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-14 06:00:00,1.092,16.344,0.0,6.589,1.092,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-14 07:00:00,1.178,16.019,0.0,6.783,1.178,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-14 08:00:00,2.443,16.282,0.0,15.277,2.443,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-14 09:00:00,1.404,19.293,0.04,56.895,1.364,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-14 10:00:00,1.554,22.119,0.02,298.235,1.534,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-14 11:00:00,1.432,23.049,0.0466,477.425,1.3854,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-14 12:00:00,1.332,24.317,0.1334,598.798,1.1986,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-07-14 13:00:00,1.332,25.896,0.4,691.038,0.932,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-07-14 14:00:00,1.635,27.215,0.44,643.248,1.195,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-07-14 15:00:00,2.333,27.486,0.5,684.758,1.833,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-07-14 16:00:00,2.03,27.127,0.4934,595.447,1.5366,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-07-14 17:00:00,1.777,28.037,0.3731,467.998,1.4039,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-07-14 18:00:00,2.365,28.382,0.4669,658.64,1.8981,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-07-14 19:00:00,2.426,28.399,0.5266,572.96,1.8994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-07-14 20:00:00,1.985,27.746,0.4334,435.84,1.5516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-07-14 21:00:00,1.819,26.296,0.2731,257.525,1.5459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-07-14 22:00:00,1.751,24.142,0.0934,67.13,1.6576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-07-14 23:00:00,1.517,22.598,0.0,8.163,1.517,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-07-15 00:00:00,1.242,22.781,0.0,6.685,1.242,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-15 01:00:00,1.28,21.024,0.0,6.677,1.28,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-15 02:00:00,2.0,20.059,0.0,6.765,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-15 03:00:00,1.419,19.818,0.0,6.641,1.419,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-15 04:00:00,0.959,18.771,0.0,6.592,0.959,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-15 05:00:00,0.99,17.856,0.0,6.606,0.99,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-15 06:00:00,1.144,17.259,0.0,6.629,1.144,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-15 07:00:00,1.27,16.92,0.0,6.717,1.27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-15 08:00:00,1.622,17.275,0.0,20.501,1.622,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-15 09:00:00,1.548,19.919,0.04,54.411,1.508,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-15 10:00:00,1.189,21.782,0.0334,276.04,1.1556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-15 11:00:00,2.471,23.211,0.1066,378.115,2.3644,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-15 12:00:00,2.248,22.271,0.2,350.845,2.048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-07-15 13:00:00,1.403,22.573,0.2266,251.595,1.1764,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-07-15 14:00:00,1.391,21.758,0.2269,400.438,1.1641,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-07-15 15:00:00,1.18,21.701,0.2666,268.348,0.9134,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-07-15 16:00:00,1.79,22.73,0.2134,304.3,1.5766,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-07-15 17:00:00,1.482,24.391,0.2866,430.953,1.1954,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-07-15 18:00:00,2.111,24.312,0.42,487.863,1.691,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-07-15 19:00:00,1.366,23.645,0.3134,283.317,1.0526,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-07-15 20:00:00,2.255,23.038,0.1666,148.957,2.0884,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-07-15 21:00:00,1.611,22.276,0.0934,123.32,1.5176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-07-15 22:00:00,1.403,20.89,0.0731,56.802,1.3299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-07-15 23:00:00,1.279,20.257,0.0134,7.445,1.2656,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-07-16 00:00:00,1.01,19.358,0.0,6.696,1.01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-16 01:00:00,1.012,18.553,0.0,6.632,1.012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-16 02:00:00,1.008,18.125,0.0,6.616,1.008,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-16 03:00:00,0.984,17.286,0.0,6.52,0.984,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-16 04:00:00,0.991,16.545,0.0,6.619,0.991,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-16 05:00:00,1.064,16.032,0.0,6.553,1.064,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-16 06:00:00,1.025,15.999,0.0,6.588,1.025,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-16 07:00:00,1.356,16.001,0.0,6.698,1.356,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-16 08:00:00,2.011,15.907,0.0,13.132,2.011,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-16 09:00:00,1.163,16.274,0.0066,49.149,1.1564,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-16 10:00:00,1.34,17.234,0.06,137.602,1.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-16 11:00:00,1.779,18.703,0.1134,292.712,1.6656,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-16 12:00:00,1.187,19.082,0.1466,520.507,1.0404,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-07-16 13:00:00,1.305,20.315,0.2534,254.762,1.0516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-07-16 14:00:00,1.225,22.271,0.2066,472.142,1.0184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-07-16 15:00:00,1.483,22.961,0.52,809.933,0.963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
