,load,pv,irrad,temp,netload,Winter,Spring,Summer,Autumn,Hour0,Hour1,Hour2,Hour3,Hour4,Hour5,Hour6,Hour7,Hour8,Hour9,Hour10,Hour11,Hour12,Hour13,Hour14,Hour15,Hour16,Hour17,Hour18,Hour19,Hour20,Hour21,Hour22,Hour23
2012-10-06 17:00:00,2.316,0.0,0.0,10.99,2.316,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-06 18:00:00,2.271,0.0,0.0,9.95,2.271,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-10-06 19:00:00,3.127,0.0,0.0,9.43,3.127,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-10-06 20:00:00,2.975,0.0,0.0,8.92,2.975,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-10-06 21:00:00,2.621,0.0,0.0,8.4,2.621,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-10-06 22:00:00,2.084,0.0,0.0,8.16,2.084,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-10-06 23:00:00,2.03,0.0,0.0,7.91,2.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-10-07 00:00:00,1.736,0.0,0.0,7.67,1.736,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-07 01:00:00,1.385,0.0,0.0,7.19,1.385,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-07 02:00:00,1.357,0.0,0.0,6.71,1.357,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-07 03:00:00,1.161,0.0,0.0,6.23,1.161,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-07 04:00:00,1.209,0.0,0.0,5.76,1.209,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-07 05:00:00,1.415,0.0,0.0,5.3,1.415,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-07 06:00:00,1.645,0.0,0.0,4.84,1.645,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-07 07:00:00,1.66,0.0954,138.79,6.57,1.5646,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-07 08:00:00,1.713,0.2925,358.52,8.3,1.4205,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-07 09:00:00,2.704,0.3533,426.22,10.03,2.3507,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-07 10:00:00,2.971,0.5488,673.77,11.3,2.4222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-07 11:00:00,3.333,0.5693,710.53,12.58,2.7637,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-07 12:00:00,3.123,0.4613,576.1,13.86,2.6617,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-10-07 13:00:00,4.195,0.3832,473.4,13.65,3.8118,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-10-07 14:00:00,1.917,0.2145,268.99,13.44,1.7025,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-10-07 15:00:00,1.85,0.1876,238.19,13.23,1.6624,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-10-07 16:00:00,1.995,0.045,69.88,12.17,1.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-10-07 17:00:00,3.057,0.0,0.0,11.11,3.057,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-07 18:00:00,5.812,0.0,0.0,10.06,5.812,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-10-07 19:00:00,4.524,0.0,0.0,9.85,4.524,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-10-07 20:00:00,4.362,0.0,0.0,9.64,4.362,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-10-07 21:00:00,3.086,0.0,0.0,9.43,3.086,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-10-07 22:00:00,3.482,0.0,0.0,9.78,3.482,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-10-07 23:00:00,1.585,0.0,0.0,10.13,1.585,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-10-08 00:00:00,1.435,0.0,0.0,10.48,1.435,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-08 01:00:00,1.37,0.0,0.0,10.5,1.37,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-08 02:00:00,1.298,0.0,0.0,10.53,1.298,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-08 03:00:00,1.16,0.0,0.0,10.56,1.16,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-08 04:00:00,1.179,0.0,0.0,10.51,1.179,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-08 05:00:00,1.361,0.0,0.0,10.45,1.361,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-08 06:00:00,1.866,0.0,0.0,10.4,1.866,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-08 07:00:00,3.46,0.0094,22.44,10.72,3.4506,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-08 08:00:00,3.941,0.012,26.34,11.05,3.929,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-08 09:00:00,3.33,0.0162,32.2,11.37,3.3138,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-08 10:00:00,4.042,0.0227,40.98,11.71,4.0193,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-08 11:00:00,2.444,0.0264,45.86,12.05,2.4176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-08 12:00:00,2.823,0.0264,45.86,12.4,2.7966,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-10-08 13:00:00,2.33,0.0332,54.64,12.8,2.2968,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-10-08 14:00:00,1.583,0.0233,41.95,13.2,1.5597,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-10-08 15:00:00,1.837,0.0139,29.27,13.6,1.8231,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-10-08 16:00:00,2.086,0.0283,48.68,13.35,2.0577,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-10-08 17:00:00,3.592,0.0,0.0,13.09,3.592,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-08 18:00:00,3.745,0.0,0.0,12.83,3.745,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-10-08 19:00:00,2.882,0.0,0.0,12.49,2.882,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-10-08 20:00:00,3.971,0.0,0.0,12.15,3.971,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-10-08 21:00:00,4.149,0.0,0.0,11.81,4.149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-10-08 22:00:00,2.874,0.0,0.0,11.49,2.874,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-10-08 23:00:00,1.812,0.0,0.0,11.17,1.812,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-10-09 00:00:00,1.459,0.0,0.0,10.85,1.459,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-09 01:00:00,1.267,0.0,0.0,10.64,1.267,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-09 02:00:00,1.294,0.0,0.0,10.43,1.294,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-09 03:00:00,1.264,0.0,0.0,10.23,1.264,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-09 04:00:00,1.138,0.0,0.0,10.06,1.138,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-09 05:00:00,1.307,0.0,0.0,9.9,1.307,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-09 06:00:00,1.752,0.0,0.0,9.73,1.752,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-09 07:00:00,2.817,0.0506,79.47,10.01,2.7664,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-09 08:00:00,2.268,0.2779,341.35,10.29,1.9901,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-09 09:00:00,2.271,0.4381,520.68,10.57,1.8329,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-09 10:00:00,1.552,0.4261,507.53,11.07,1.1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-09 11:00:00,1.912,0.3703,444.23,11.57,1.5417,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-09 12:00:00,3.079,0.47,565.62,12.08,2.609,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-10-09 13:00:00,2.121,0.1047,139.52,12.0,2.0163,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-10-09 14:00:00,1.839,0.1028,137.28,11.93,1.7362,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-10-09 15:00:00,2.322,0.1173,154.18,11.85,2.2047,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-10-09 16:00:00,2.329,0.0368,59.43,11.46,2.2922,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-10-09 17:00:00,2.908,0.0,0.0,11.07,2.908,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-09 18:00:00,3.518,0.0,0.0,10.68,3.518,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-10-09 19:00:00,3.074,0.0,0.0,10.46,3.074,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-10-09 20:00:00,3.124,0.0,0.0,10.24,3.124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-10-09 21:00:00,3.059,0.0,0.0,10.02,3.059,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-10-09 22:00:00,2.216,0.0,0.0,10.01,2.216,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-10-09 23:00:00,1.727,0.0,0.0,10.0,1.727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-10-10 00:00:00,1.237,0.0,0.0,9.99,1.237,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-10 01:00:00,1.384,0.0,0.0,9.87,1.384,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-10 02:00:00,1.328,0.0,0.0,9.75,1.328,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-10 03:00:00,1.215,0.0,0.0,9.63,1.215,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-10 04:00:00,1.154,0.0,0.0,9.4,1.154,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-10 05:00:00,1.368,0.0,0.0,9.18,1.368,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-10 06:00:00,1.581,0.0,0.0,8.95,1.581,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-10 07:00:00,2.561,0.091,137.13,9.72,2.47,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-10 08:00:00,3.427,0.2875,355.87,10.5,3.1395,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-10 09:00:00,3.14,0.4378,527.89,11.27,2.7022,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-10 10:00:00,2.169,0.535,648.84,12.12,1.634,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-10 11:00:00,1.981,0.586,717.27,12.97,1.395,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-10 12:00:00,1.585,0.2963,363.67,13.82,1.2887,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-10-10 13:00:00,1.598,0.1444,186.87,13.77,1.4536,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-10-10 14:00:00,1.584,0.0805,112.2,13.72,1.5035,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-10-10 15:00:00,1.624,0.1014,136.87,13.68,1.5226,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-10-10 16:00:00,2.395,0.0547,83.52,13.0,2.3403,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-10-10 17:00:00,4.603,0.0,0.0,12.32,4.603,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-10 18:00:00,3.439,0.0,0.0,11.65,3.439,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-10-10 19:00:00,4.375,0.0,0.0,11.36,4.375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-10-10 20:00:00,3.08,0.0,0.0,11.08,3.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-10-10 21:00:00,2.717,0.0,0.0,10.8,2.717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-10-10 22:00:00,2.393,0.0,0.0,10.91,2.393,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-10-10 23:00:00,1.937,0.0,0.0,11.02,1.937,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-10-11 00:00:00,1.477,0.0,0.0,11.14,1.477,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-11 01:00:00,1.077,0.0,0.0,11.01,1.077,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-11 02:00:00,1.36,0.0,0.0,10.89,1.36,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-11 03:00:00,1.246,0.0,0.0,10.77,1.246,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-11 04:00:00,1.144,0.0,0.0,11.04,1.144,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-11 05:00:00,1.329,0.0,0.0,11.32,1.329,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-11 06:00:00,1.555,0.0,0.0,11.59,1.555,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-11 07:00:00,2.897,0.0239,43.26,12.21,2.8731,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-11 08:00:00,3.825,0.0204,38.05,12.82,3.8046,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-11 09:00:00,2.109,0.0182,35.12,13.44,2.0908,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-11 10:00:00,1.883,0.0277,47.81,13.95,1.8553,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-11 11:00:00,1.874,0.04,63.42,14.46,1.834,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-11 12:00:00,3.522,0.0336,55.61,14.97,3.4884,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-10-11 13:00:00,3.182,0.0399,63.42,14.85,3.1421,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-10-11 14:00:00,3.255,0.1041,139.99,14.73,3.1509,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-10-11 15:00:00,2.258,0.1585,203.65,14.61,2.0995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-10-11 16:00:00,2.808,0.0485,75.98,14.51,2.7595,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-10-11 17:00:00,4.088,0.0,0.0,14.4,4.088,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-11 18:00:00,5.662,0.0,0.0,14.29,5.662,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-10-11 19:00:00,4.208,0.0,0.0,14.15,4.208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-10-11 20:00:00,5.303,0.0,0.0,14.02,5.303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-10-11 21:00:00,4.001,0.0,0.0,13.89,4.001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-10-11 22:00:00,2.588,0.0,0.0,13.4,2.588,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-10-11 23:00:00,1.637,0.0,0.0,12.92,1.637,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-10-12 00:00:00,1.479,0.0,0.0,12.44,1.479,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-12 01:00:00,1.297,0.0,0.0,11.75,1.297,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-12 02:00:00,1.216,0.0,0.0,11.07,1.216,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-12 03:00:00,1.25,0.0,0.0,10.39,1.25,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-12 04:00:00,1.285,0.0,0.0,9.95,1.285,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-12 05:00:00,1.264,0.0,0.0,9.52,1.264,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-12 06:00:00,1.709,0.0,0.0,9.09,1.709,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-12 07:00:00,3.396,0.0213,39.45,9.39,3.3747,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-12 08:00:00,3.55,0.1047,138.07,9.7,3.4453,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-12 09:00:00,3.541,0.4332,506.55,10.0,3.1078,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-12 10:00:00,3.153,0.548,639.18,10.82,2.605,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-12 11:00:00,3.405,0.6582,771.36,11.65,2.7468,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-12 12:00:00,2.286,0.639,751.25,12.48,1.647,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-10-12 13:00:00,4.155,0.5432,637.58,12.03,3.6118,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-10-12 14:00:00,3.509,0.2808,336.47,11.58,3.2282,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-10-12 15:00:00,2.948,0.3028,367.08,11.12,2.6452,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-10-12 16:00:00,4.758,0.1217,172.34,10.4,4.6363,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-10-12 17:00:00,4.202,0.0,0.0,9.68,4.202,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-12 18:00:00,4.84,0.0,0.0,8.96,4.84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-10-12 19:00:00,3.2,0.0,0.0,8.65,3.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-10-12 20:00:00,3.359,0.0,0.0,8.34,3.359,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-10-12 21:00:00,2.842,0.0,0.0,8.02,2.842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-10-12 22:00:00,1.918,0.0,0.0,8.2,1.918,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-10-12 23:00:00,1.889,0.0,0.0,8.37,1.889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-10-13 00:00:00,1.576,0.0,0.0,8.54,1.576,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-13 01:00:00,1.4,0.0,0.0,8.28,1.4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-13 02:00:00,1.383,0.0,0.0,8.03,1.383,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
